contigID	evalue	pident	fident	nident	mismatch	qcov	tcov	qstart	qend	qlen	tstart	tend	tlen	alnlen	bits	target	kingdom	phylum	class	order	family	genus	species
contig_11943	5.318E-168	73.800	0.738	0	253	0.766	0.003	295	1261	1263	130335	131301	298500	967	599	tid|2302973|NZ_QVHE01000002.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified Lachnospiraceae genus	Lachnospiraceae bacterium AM25-40
contig_21158	0.000E+00	85.800	0.858	0	193	0.926	0.870	3	1364	1471	63	1434	1577	1372	1566	tid|562|NZ_QSVP01000109.1	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli
contig_21189	0.000E+00	93.800	0.938	0	86	0.942	0.020	1411	21	1476	67939	69324	70307	1391	2085	tid|1492|NZ_QRUG01000024.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium butyricum
contig_21217	0.000E+00	93.400	0.934	0	82	0.849	0.018	1472	222	1473	68414	69662	69817	1251	1868	tid|2293144|NZ_QTYW01000018.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia sp. TF10-5
contig_21247	2.881E-176	83.700	0.837	0	89	0.373	0.047	1	549	1470	8249	8828	12447	580	627	tid|239364|MK231866.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_21277	2.159E-218	72.300	0.723	0	377	0.928	0.001	103	1465	1468	667447	668818	1301557	1372	767	tid|358743|NZ_QVET01000001.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Enterocloster citroniae
contig_21306	0.000E+00	97.500	0.975	0	36	0.986	0.015	15	1460	1467	30608	32053	95499	1446	2435	tid|2305245|NZ_QWGM01000016.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	unclassified Clostridiaceae genus	Clostridiaceae bacterium TF01-6
contig_31517	1.300E-192	72.700	0.727	0	324	0.979	0.721	1189	2	1213	22	1209	1647	1188	681	tid|358743|NZ_QVET01000050.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Enterocloster citroniae
contig_31546	3.921E-75	71.000	0.710	0	181	0.514	0.004	201	824	1213	90444	91079	166397	636	291	tid|1502|NZ_QRQT01000005.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium perfringens
contig_1495	0.000E+00	94.800	0.948	0	265	0.672	0.161	7584	2492	7584	3151	8248	31627	5098	7948	tid|1874575|KX346240.1	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Skunavirus	Lactococcus phage 2R06A
contig_14979	0.000E+00	98.300	0.983	0	30	1.000	0.004	1	1764	1764	114035	115798	463821	1764	3032	tid|246787|NZ_QRSV01000008.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
contig_15007	0.000E+00	99.800	0.998	0	3	0.984	0.025	15	1747	1762	14675	16407	70665	1733	3093	tid|2293035|NZ_QUFB01000011.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. AM49-4BH
contig_15066	2.666E-32	70.600	0.706	0	95	0.184	0.001	1064	1386	1758	382604	382926	454676	323	149	tid|2292375|NZ_QSTT01000001.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. OM06-36AC
contig_2207	1.517E-158	68.100	0.681	0	477	0.096	0.040	10033	11528	15609	25883	27394	37398	1512	570	tid|2710515|MT074156.1	Viruses	Uroviricota	Caudoviricetes	Caudovirales	unclassified Caudovirales family	unclassified Caudovirales genus	Bacteroides phage SJC18
contig_21647	2.373E-298	99.600	0.996	0	2	0.397	0.005	185	764	1461	1114	1693	115936	580	1032	tid|2293016|NZ_QUDR01000008.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. AF37-5
contig_21735	0.000E+00	98.600	0.986	0	20	0.989	0.027	1	1437	1453	45507	46943	53777	1437	2491	tid|28116|NZ_QSWC01000036.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
contig_21765	2.184E-76	76.200	0.762	0	95	0.279	0.001	1047	1451	1452	237526	237927	269297	405	295	tid|2292375|NZ_QSTT01000003.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. OM06-36AC
contig_21794	0.000E+00	99.700	0.997	0	4	0.905	0.015	1	1313	1451	37869	39181	85468	1313	2340	tid|2292920|NZ_QTML01000018.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. AF18-33
contig_21822	9.457E-307	99.400	0.994	0	4	0.418	0.351	1	598	1431	776	1373	1705	598	1059	tid|2293144|NZ_QTYW01000044.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia sp. TF10-5
contig_21851	0.000E+00	99.200	0.992	0	10	0.859	0.002	1246	1	1450	560001	561246	764023	1246	2194	tid|246787|NZ_QRSV01000002.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
contig_21880	0.000E+00	86.400	0.864	0	194	0.987	0.003	20	1449	1449	320186	321615	428316	1430	1695	tid|1547|NZ_QUSJ01000001.1	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	Erysipelatoclostridium ramosum
contig_16580	0.000E+00	98.500	0.985	0	25	0.999	0.002	3	1670	1670	686139	687806	914513	1668	2878	tid|246787|NZ_QRSV01000001.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
contig_16612	0.000E+00	99.200	0.992	0	13	0.999	0.014	1668	3	1668	67781	69446	117827	1666	2928	tid|2292929|NZ_QTLX01000015.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. AF32-15BH
contig_16641	0.000E+00	98.300	0.983	0	23	0.803	0.014	1339	1	1667	17901	19239	96283	1339	2302	tid|2482789|MK069403.1	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	unclassified Podoviridae genus	CrAssphage sp. O-152
contig_16673	1.559E-177	71.700	0.717	0	358	0.760	0.009	317	1586	1670	25022	26287	136483	1270	631	tid|1492|NZ_QRUG01000012.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium butyricum
contig_16705	8.529E-246	76.900	0.769	0	265	0.898	0.032	1275	129	1277	18854	20000	36098	1147	857	tid|1505|NZ_QSBE01000019.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii
contig_16736	2.334E-29	69.000	0.690	0	117	0.227	0.004	717	341	1662	29515	29892	87774	378	139	tid|2293016|NZ_QUDR01000014.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. AF37-5
contig_16766	0.000E+00	99.300	0.993	0	11	0.988	0.002	21	1661	1661	887776	889416	914513	1641	2897	tid|246787|NZ_QRSV01000001.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
contig_16795	0.000E+00	95.000	0.950	0	38	0.470	0.256	1633	866	1633	569	1334	2998	768	1203	tid|208479|NZ_QSQX01000039.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Enterocloster bolteae
contig_16823	0.000E+00	94.000	0.940	0	99	1.000	0.008	1	1657	1657	183505	185161	213133	1657	2527	tid|2293242|NZ_QTYV01000004.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. TF12-19AC
contig_16852	3.024E-59	78.000	0.780	0	64	0.261	0.001	20	311	1119	28446	28737	356475	292	238	tid|2292241|NZ_QUGV01000001.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides sp. AF17-28
contig_41574	0.000E+00	86.500	0.865	0	141	0.982	0.005	1	1046	1065	82199	83243	194248	1046	1240	tid|2293217|NZ_QUIG01000001.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. AM44-9AT
contig_41631	2.922E-42	68.100	0.681	0	178	0.524	0.004	66	623	1064	59328	59885	127226	558	182	tid|52226|NZ_QRHE01000008.1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Mitsuokella	Mitsuokella multacida
contig_4169	1.537E-164	74.200	0.742	0	243	0.192	0.003	3994	4943	4945	3986	4929	372302	950	590	tid|2292375|NZ_QSTT01000002.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. OM06-36AC
contig_41776	5.482E-301	99.300	0.993	0	4	0.554	0.024	1063	475	1063	9412	10000	25058	589	1039	tid|2302959|NZ_QVGX01000049.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	Subdoligranulum sp. AF14-43
contig_41804	3.427E-95	69.300	0.693	0	277	0.850	0.004	1016	114	1062	83493	84395	225128	903	357	tid|2292890|NZ_QTUU01000005.1	Bacteria	Firmicutes	unclassified Firmicutes class	unclassified Firmicutes order	unclassified Firmicutes family	unclassified Firmicutes genus	Firmicutes bacterium AM10-47
contig_41833	0.000E+00	95.900	0.959	0	42	0.960	0.011	1050	30	1063	60040	61059	97065	1021	1644	tid|1211417|BK010471.1	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	unclassified Podoviridae genus	uncultured crAssphage
contig_49117	0.000E+00	99.900	0.999	0	3	0.472	0.007	1	2882	6103	367120	370000	397393	2882	5157	tid|246787|NZ_QRSV01000009.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
contig_49146	1.670E-199	74.000	0.740	0	299	0.189	0.199	962	2113	6096	1047	2221	5912	1175	707	tid|2583114|MK765594.1	Viruses	Phixviricota	Malgrandaviricetes	Petitvirales	Microviridae	unclassified Microviridae genus	Tortoise microvirus 13
contig_49175	3.049E-91	81.300	0.813	0	69	0.087	0.003	779	1146	4248	32452	32819	136217	368	346	tid|2305245|NZ_QWGM01000009.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	unclassified Clostridiaceae genus	Clostridiaceae bacterium TF01-6
contig_49203	0.000E+00	94.100	0.941	0	93	0.274	0.025	1390	2962	5745	32948	34519	62170	1573	2399	tid|454154|NZ_QRYE01000025.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Paraprevotella	Paraprevotella clara
contig_49261	1.055E-115	74.400	0.744	0	168	0.129	0.003	2463	1806	5099	17346	18003	190912	658	428	tid|2292005|NZ_QUCQ01000006.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Butyricicoccus	Butyricicoccus sp. AM18-35
contig_12071	0.000E+00	99.800	0.998	0	2	1.000	0.573	1	1054	1054	784	1837	1838	1054	1881	tid|2292917|NZ_QTMP01000050.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. AF16-29
contig_12101	0.000E+00	93.000	0.930	0	138	0.999	0.341	1999	2	1999	1408	3386	5807	1998	2926	tid|2723248|MT121962.1	Viruses	Phixviricota	Malgrandaviricetes	Petitvirales	Microviridae	unclassified Microviridae genus	Poophage SC_4_H6H8_2017
contig_12130	1.987E-69	68.200	0.682	0	243	0.592	0.008	4	770	1296	66031	66795	97086	767	272	tid|2292909|NZ_QTNG01000012.1	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus sp. AM33-14BH
contig_37394	0.000E+00	99.900	0.999	0	1	0.994	0.076	1	1109	1116	12831	13939	14599	1109	1984	tid|2292921|NZ_QTMH01000029.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. AF20-13LB
contig_37480	0.000E+00	99.900	0.999	0	1	0.971	0.034	1	1083	1115	15565	16647	31544	1083	1937	tid|2292929|NZ_QTLX01000046.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. AF32-15BH
contig_37509	0.000E+00	99.300	0.993	0	7	0.945	0.008	29	1082	1115	122520	123573	130815	1054	1859	tid|166486|NZ_QSFP01000012.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia intestinalis
contig_37538	1.021E-112	78.300	0.783	0	110	0.455	0.004	510	4	1114	7148	7654	120420	507	415	tid|2293084|NZ_QTZA01000008.1	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Coprobacillaceae	Coprobacillus	Coprobacillus sp. OM08-19
contig_37567	0.000E+00	98.800	0.988	0	12	0.879	0.004	135	1104	1104	182045	183014	239609	970	1690	tid|817|NZ_QSOR01000009.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
contig_7214	0.000E+00	97.700	0.977	0	64	1.000	0.007	1	2775	2775	75504	78293	402883	2790	4727	tid|2293203|NZ_QTYF01000002.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. AM31-32
contig_45747	0.000E+00	99.600	0.996	0	4	1.000	0.017	1026	1	1026	15727	16752	59579	1026	1822	tid|2292902|NZ_QUDB01000021.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified Lachnospiraceae genus	Lachnospiraceae bacterium AM10-38
contig_45776	0.000E+00	99.000	0.990	0	10	1.000	0.017	1025	1	1025	41234	42258	60689	1025	1793	tid|2293157|NZ_QTWR01000017.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. AF19-15
contig_45804	1.217E-279	90.000	0.900	0	72	0.712	0.244	758	29	1025	828	1552	2974	730	968	tid|2293150|NZ_QTXC01000018.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. AF17-11
contig_45833	5.577E-45	68.800	0.688	0	162	0.507	0.017	535	16	1025	15936	16455	30733	520	191	tid|1505|NZ_QSBE01000025.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii
contig_45862	3.372E-125	79.500	0.795	0	107	0.515	0.004	72	598	1024	81355	81877	126432	527	457	tid|2292924|NZ_QTMD01000014.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. AF25-38AC
contig_45891	4.759E-29	72.600	0.726	0	66	0.235	0.001	258	18	1024	78136	78376	233320	241	138	tid|2293090|NZ_QTMI01000005.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus sp. AF19-8AC
contig_4592	0.000E+00	99.400	0.994	0	26	0.995	0.020	2	4294	4313	105126	109418	213638	4293	7594	tid|2292945|NZ_QTNP01000005.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. AM26-11
contig_9254	0.000E+00	98.500	0.985	0	14	0.388	0.002	929	25	2331	544395	545298	555206	905	1561	tid|823|NZ_QSQS01000003.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides distasonis
contig_9284	0.000E+00	97.000	0.970	0	53	0.755	0.015	570	2327	2327	82018	83778	120581	1761	2922	tid|2292943|NZ_QTLE01000016.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. AM23-18
contig_9314	2.084E-52	67.100	0.671	0	244	0.320	0.013	6	749	2324	21281	22024	55681	744	216	tid|301301|NZ_QRVL01000019.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia hominis
contig_11864	3.050E-151	78.700	0.787	0	138	0.322	0.004	1157	510	2013	115267	115914	160061	648	544	tid|1492|NZ_QRUG01000009.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium butyricum
contig_11893	0.000E+00	93.100	0.931	0	94	1.000	0.020	1	1368	1368	64670	66044	70307	1375	2024	tid|1492|NZ_QRUG01000024.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium butyricum
contig_11923	0.000E+00	99.700	0.997	0	6	0.935	0.023	1893	17	2007	55651	57527	81979	1877	3342	tid|2292923|NZ_QTME01000022.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. AF25-18
contig_11952	0.000E+00	89.400	0.894	0	207	0.974	0.607	2013	54	2013	257	2208	3216	1960	2547	tid|1776384|NZ_QRMS01000015.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XIII. Incertae Sedis	Emergencia	Emergencia timonensis
contig_11981	0.000E+00	98.200	0.982	0	35	0.990	0.016	3	1983	2001	103718	105687	122930	1981	3398	tid|2293157|NZ_QTWR01000006.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. AF19-15
contig_12039	0.000E+00	99.800	0.998	0	4	1.000	0.006	1996	1	1996	101504	103499	355405	1996	3569	tid|817|NZ_QSOR01000005.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
contig_26919	0.000E+00	99.300	0.993	0	7	0.794	0.002	1038	1	1308	210001	211038	666198	1038	1830	tid|817|NZ_QSOR01000001.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
contig_26948	0.000E+00	97.800	0.978	0	29	0.998	0.026	1304	1	1307	10364	11664	50646	1304	2206	tid|2292896|NZ_QTVU01000021.1	Bacteria	Firmicutes	unclassified Firmicutes class	unclassified Firmicutes order	unclassified Firmicutes family	unclassified Firmicutes genus	Firmicutes bacterium AM55-24TS
contig_26977	3.556E-231	90.800	0.908	0	55	0.463	0.196	1290	681	1318	1206	1804	3061	610	809	tid|2293029|NZ_QUIW01000078.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. AM32-2
contig_19908	0.000E+00	94.300	0.943	0	87	1.000	0.139	1522	1	1522	7514	9033	10918	1522	2336	tid|2292375|NZ_QSTT01000033.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. OM06-36AC
contig_19939	0.000E+00	98.300	0.983	0	23	1.000	0.019	1	1354	1354	51255	52608	71860	1354	2329	tid|165179|NZ_QSSA01000020.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella copri
contig_19968	0.000E+00	94.700	0.947	0	75	0.929	0.010	33	1442	1517	564	1973	145830	1410	2175	tid|2292890|NZ_QTUU01000009.1	Bacteria	Firmicutes	unclassified Firmicutes class	unclassified Firmicutes order	unclassified Firmicutes family	unclassified Firmicutes genus	Firmicutes bacterium AM10-47
contig_19997	0.000E+00	99.500	0.995	0	6	0.793	0.002	1221	20	1516	210001	211202	501030	1202	2133	tid|246787|NZ_QRSV01000005.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
contig_20055	0.000E+00	99.000	0.990	0	10	0.629	0.005	1454	503	1513	128518	129469	194024	952	1667	tid|1343|NZ_QSTK01000001.1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus vestibularis
contig_20086	1.578E-166	87.100	0.871	0	63	0.323	0.002	48	535	1513	86227	86716	304855	490	595	tid|2292234|NZ_QUFG01000005.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacterium sp. AF28-13AC
contig_20148	1.785E-101	75.600	0.756	0	137	0.377	0.007	1489	925	1497	72112	72673	81013	565	379	tid|1505|NZ_QSBE01000005.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii
contig_20178	0.000E+00	99.000	0.990	0	13	0.851	0.002	9	1292	1509	88716	90000	616563	1285	2246	tid|1653434|NZ_QVLW01000001.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Sellimonas	Sellimonas intestinalis
contig_14905	1.828E-102	80.000	0.800	0	85	0.241	0.003	1	427	1769	683	1108	138974	427	382	tid|2292938|NZ_QTLK01000017.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. AM16-13
contig_14936	0.000E+00	97.800	0.978	0	39	0.991	0.090	18	1796	1796	5158	6936	19842	1779	3019	tid|821|NZ_QSOY01000056.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified Bacteroidales family	Phocaeicola	Phocaeicola vulgatus
contig_14966	0.000E+00	99.300	0.993	0	12	1.000	0.158	1	1764	1764	3700	5463	11198	1764	3113	tid|821|NZ_QSOY01000066.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified Bacteroidales family	Phocaeicola	Phocaeicola vulgatus
contig_14995	0.000E+00	89.900	0.899	0	160	0.911	0.294	1594	1	1750	474	2057	5393	1594	2080	tid|853|NZ_QVEQ01000035.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii
contig_15023	7.438E-23	70.600	0.706	0	80	0.155	0.001	293	22	1760	162353	162624	275650	272	118	tid|2291991|NZ_QUDE01000001.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified Ruminococcaceae genus	Ruminococcaceae bacterium AM07-15
contig_15053	0.000E+00	99.400	0.994	0	11	1.000	0.005	1	1759	1759	256416	258174	384384	1759	3113	tid|2292949|NZ_QTNI01000001.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. AM30-16
contig_15082	0.000E+00	97.400	0.974	0	46	0.999	0.004	2	1757	1757	170076	171831	414132	1756	2946	tid|2293242|NZ_QTYV01000003.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. TF12-19AC
contig_15140	0.000E+00	82.300	0.823	0	210	0.995	0.039	6	1193	1194	4379	5563	30733	1188	1171	tid|1505|NZ_QSBE01000025.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii
contig_14241	3.608E-51	71.200	0.712	0	125	0.237	0.006	727	1162	1840	40955	41390	75291	436	212	tid|2302962|NZ_QVGP01000013.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	Subdoligranulum sp. OF01-18
contig_14270	0.000E+00	95.300	0.953	0	48	0.566	0.004	1813	785	1817	70063	71092	230094	1030	1616	tid|2293028|NZ_QUJI01000004.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. AM29-11AC
contig_14329	0.000E+00	95.300	0.953	0	84	0.992	0.520	16	1808	1808	893	2685	3449	1793	2838	tid|165179|NZ_QSSA01000070.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella copri
contig_14389	0.000E+00	99.200	0.992	0	14	0.988	0.010	1783	1	1804	10150	11932	186183	1783	3133	tid|821|NZ_QSOY01000004.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified Bacteroidales family	Phocaeicola	Phocaeicola vulgatus
contig_14418	0.000E+00	99.800	0.998	0	4	1.000	0.006	1801	1	1801	75876	77676	309891	1801	3219	tid|821|NZ_QSOY01000002.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified Bacteroidales family	Phocaeicola	Phocaeicola vulgatus
contig_21358	2.526E-38	68.100	0.681	0	162	0.347	0.001	406	913	1466	190513	191020	914798	508	169	tid|2293247|NZ_QTND01000001.1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp. AM43-2AT
contig_21387	2.930E-88	68.800	0.688	0	283	0.619	0.004	511	1417	1465	15915	16821	256119	907	335	tid|1624|NZ_QSTB01000002.1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus salivarius
contig_21415	0.000E+00	100.000	1.000	0	0	0.628	0.179	1	920	1464	3911	4830	5134	920	1650	tid|2292953|NZ_QTNB01000045.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. AM44-19
contig_46538	0.000E+00	98.900	0.989	0	11	0.972	0.004	16	1005	1019	183617	184606	228678	990	1730	tid|2293150|NZ_QTXC01000003.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. AF17-11
contig_46567	2.440E-120	88.000	0.880	0	42	0.343	0.002	350	1	1019	59043	59392	198762	350	440	tid|2292243|NZ_QUGE01000002.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptoclostridium	Peptoclostridium sp. AF21-18
contig_46596	2.800E-136	89.000	0.890	0	42	0.383	0.002	276	665	1019	74448	74832	171619	390	493	tid|33039|NZ_QRIH01000002.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	[Ruminococcus] torques
contig_46653	0.000E+00	99.800	0.998	0	2	0.993	0.008	1011	1	1018	72930	73940	125305	1011	1804	tid|821|NZ_QSOY01000012.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified Bacteroidales family	Phocaeicola	Phocaeicola vulgatus
contig_7632	2.383E-110	87.700	0.877	0	40	0.126	0.001	1262	927	2668	238366	238693	271238	336	409	tid|2302966|NZ_QVHG01000003.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified Lachnospiraceae genus	Lachnospiraceae bacterium TM07-2AC
contig_7663	6.905E-36	69.200	0.692	0	126	0.154	0.001	2338	1930	2658	259475	259883	302146	409	162	tid|2292206|NZ_QUFI01000001.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. AF27-2AA
contig_44998	0.000E+00	98.100	0.981	0	20	0.999	0.007	1031	1	1032	85224	86254	141947	1031	1764	tid|2302925|NZ_QVLZ01000015.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. AF32-8BH
contig_45025	0.000E+00	99.500	0.995	0	5	0.985	0.003	1030	15	1031	76807	77822	298410	1016	1799	tid|2302926|NZ_QVMA01000001.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. AM56-10ce
