virus_comp_2722_cycle_1	1	no rank	root	21	12	12	1.000	1
virus_comp_2724_cycle_1	117574	no rank	unclassified Microviridae	7	6	6	1.000	10239;2731342;2732091;2732412;2732413;2732414;10841;117574
virus_comp_2725_cycle_1	2202644	species	Microviridae sp.	19	12	6	0.500	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_2727_cycle_1	1	no rank	root	5	5	5	1.000	1
virus_comp_2728_cycle_1	2832643	species	Caudoviricetes sp.	6	3	2	0.670	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_2746_cycle_1	1	no rank	root	6	3	3	1.000	1
virus_comp_2748_cycle_1	1	no rank	root	9	8	8	1.000	1
virus_comp_2753_cycle_1	2202644	species	Microviridae sp.	15	11	8	0.750	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_2756_cycle_1	1	no rank	root	28	15	15	1.000	1
virus_comp_2757_cycle_1	2832643	species	Caudoviricetes sp.	17	12	11	0.780	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_2758_cycle_1	10841	family	Microviridae	21	12	11	0.880	10239;2731342;2732091;2732412;2732413;2732414;10841
virus_comp_2760_cycle_1	10841	family	Microviridae	15	8	6	0.680	10239;2731342;2732091;2732412;2732413;2732414;10841
virus_comp_12619_cycle_1	1	no rank	root	2	2	2	1.000	1
virus_comp_12624_cycle_1	2832643	species	Caudoviricetes sp.	2	2	2	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_12629_cycle_1	1	no rank	root	3	3	3	1.000	1
virus_comp_12715_cycle_1	2202644	species	Microviridae sp.	2	2	1	0.500	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_12720_cycle_1	2832643	species	Caudoviricetes sp.	4	3	3	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_12722_cycle_1	1	no rank	root	6	5	5	1.000	1
virus_comp_12725_cycle_1	2731619	class	Caudoviricetes	2	1	1	1.000	10239;2731341;2731360;2731618;2731619
virus_comp_12734_cycle_1	1	no rank	root	1	1	1	1.000	1
virus_comp_12741_cycle_1	2832643	species	Caudoviricetes sp.	2	2	2	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_12742_cycle_1	2202644	species	Microviridae sp.	1	1	1	1.000	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_12747_cycle_1	2731619	class	Caudoviricetes	4	4	2	0.500	10239;2731341;2731360;2731618;2731619
virus_comp_12753_cycle_1	1	no rank	root	3	3	3	1.000	1
virus_comp_12768_cycle_1	1	no rank	root	3	2	2	1.000	1
virus_comp_12834_cycle_1	1623305	genus	Skunavirus	5	3	2	0.670	10239;2731341;2731360;2731618;2731619;1623305
virus_comp_12841_cycle_1	38018	species	Bacteriophage sp.	2	2	1	0.930	10239;12333;38018
virus_comp_12862_cycle_1	2788787	no rank	unclassified Caudoviricetes	4	3	2	0.940	10239;2731341;2731360;2731618;2731619;2788787
virus_comp_12869_cycle_1	2202644	species	Microviridae sp.	5	4	1	0.790	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_12870_cycle_1	2832643	species	Caudoviricetes sp.	2	2	2	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_12871_cycle_1	2832643	species	Caudoviricetes sp.	3	1	1	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_12875_cycle_1	2832643	species	Caudoviricetes sp.	8	4	2	0.510	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_12877_cycle_1	2832643	species	Caudoviricetes sp.	3	3	3	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_12897_cycle_1	2832643	species	Caudoviricetes sp.	2	1	1	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_12921_cycle_1	1	no rank	root	3	2	2	1.000	1
virus_comp_12982_cycle_1	2731619	class	Caudoviricetes	6	5	3	0.660	10239;2731341;2731360;2731618;2731619
virus_comp_12990_cycle_1	38018	species	Bacteriophage sp.	3	2	2	1.000	10239;12333;38018
virus_comp_12995_cycle_1	10239	superkingdom	Viruses	2	1	1	1.000	10239
virus_comp_12998_cycle_1	10239	superkingdom	Viruses	2	2	2	1.000	10239
virus_comp_13000_cycle_1	2832643	species	Caudoviricetes sp.	3	2	2	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_13006_cycle_1	1	no rank	root	3	3	3	1.000	1
virus_comp_13009_cycle_1	2832643	species	Caudoviricetes sp.	4	2	2	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_13013_cycle_1	2826395	species	Siphoviridae sp. ctcj91	2	2	1	0.940	10239;2731341;2731360;2731618;2731619;2788787;2826395
virus_comp_13028_cycle_1	1	no rank	root	3	3	3	1.000	1
virus_comp_13036_cycle_1	1	no rank	root	1	1	1	1.000	1
virus_comp_13156_cycle_1	2731619	class	Caudoviricetes	1	1	1	1.000	10239;2731341;2731360;2731618;2731619
virus_comp_13158_cycle_1	1	no rank	root	5	5	5	1.000	1
virus_comp_13172_cycle_1	1623305	genus	Skunavirus	5	5	3	0.660	10239;2731341;2731360;2731618;2731619;1623305
virus_comp_13174_cycle_1	2731619	class	Caudoviricetes	3	3	3	1.000	10239;2731341;2731360;2731618;2731619
virus_comp_13180_cycle_1	10239	superkingdom	Viruses	5	1	1	1.000	10239
virus_comp_13184_cycle_1	1	no rank	root	4	1	1	1.000	1
virus_comp_13193_cycle_1	2788787	no rank	unclassified Caudoviricetes	1	1	1	1.000	10239;2731341;2731360;2731618;2731619;2788787
virus_comp_13195_cycle_1	2832643	species	Caudoviricetes sp.	4	2	2	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_13206_cycle_1	10239	superkingdom	Viruses	6	2	2	1.000	10239
virus_comp_13209_cycle_1	1	no rank	root	1	1	1	1.000	1
virus_comp_13309_cycle_1	10239	superkingdom	Viruses	3	2	1	0.500	10239
virus_comp_13310_cycle_1	2832643	species	Caudoviricetes sp.	2	2	2	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_13350_cycle_1	2832643	species	Caudoviricetes sp.	4	3	3	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_13374_cycle_1	10239	superkingdom	Viruses	2	2	1	0.500	10239
virus_comp_13381_cycle_1	2832643	species	Caudoviricetes sp.	1	1	1	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_13387_cycle_1	1	no rank	root	5	4	4	1.000	1
virus_comp_13388_cycle_1	213782	no rank	Lactococcus phage fd13	3	2	1	0.500	10239;2731341;2731360;2731618;2731619;1623305;2845472;213782
virus_comp_13404_cycle_1	1	no rank	root	4	3	3	1.000	1
virus_comp_13432_cycle_1	2832643	species	Caudoviricetes sp.	2	2	1	0.500	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_13437_cycle_1	1	no rank	root	1	1	1	1.000	1
virus_comp_13528_cycle_1	2832643	species	Caudoviricetes sp.	2	2	1	0.500	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_13543_cycle_1	2832643	species	Caudoviricetes sp.	2	1	1	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_13555_cycle_1	2832643	species	Caudoviricetes sp.	6	5	4	0.980	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_13560_cycle_1	10239	superkingdom	Viruses	3	3	3	1.000	10239
virus_comp_13567_cycle_1	1	no rank	root	2	2	2	1.000	1
virus_comp_13571_cycle_1	2731619	class	Caudoviricetes	1	1	1	1.000	10239;2731341;2731360;2731618;2731619
virus_comp_13572_cycle_1	1	no rank	root	5	2	2	1.000	1
virus_comp_13573_cycle_1	2832643	species	Caudoviricetes sp.	1	1	1	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_13574_cycle_1	10841	family	Microviridae	5	3	3	1.000	10239;2731342;2732091;2732412;2732413;2732414;10841
virus_comp_13578_cycle_1	1	no rank	root	1	1	1	1.000	1
virus_comp_13579_cycle_1	2832643	species	Caudoviricetes sp.	2	2	1	0.500	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_13585_cycle_1	2832643	species	Caudoviricetes sp.	2	2	2	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_13587_cycle_1	1	no rank	root	6	4	4	1.000	1
virus_comp_13601_cycle_1	2832643	species	Caudoviricetes sp.	3	2	2	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_13614_cycle_1	2832643	species	Caudoviricetes sp.	3	1	1	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_13616_cycle_1	1623305	genus	Skunavirus	3	2	1	0.960	10239;2731341;2731360;2731618;2731619;1623305
virus_comp_13632_cycle_1	1	no rank	root	3	3	3	1.000	1
virus_comp_13652_cycle_1	1	no rank	root	3	3	3	1.000	1
virus_comp_13666_cycle_1	1	no rank	root	4	2	2	1.000	1
virus_comp_13677_cycle_1	1	no rank	root	5	2	2	1.000	1
virus_comp_13679_cycle_1	1	no rank	root	3	1	1	1.000	1
virus_comp_13697_cycle_1	38018	species	Bacteriophage sp.	2	2	1	0.500	10239;12333;38018
virus_comp_13718_cycle_1	10239	superkingdom	Viruses	1	1	1	1.000	10239
virus_comp_13719_cycle_1	2832643	species	Caudoviricetes sp.	3	2	2	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_13730_cycle_1	2832643	species	Caudoviricetes sp.	1	1	1	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_13734_cycle_1	1	no rank	root	1	1	1	1.000	1
virus_comp_13741_cycle_1	1	no rank	root	3	2	2	1.000	1
virus_comp_13759_cycle_1	2832643	species	Caudoviricetes sp.	4	2	1	0.500	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_13761_cycle_1	10239	superkingdom	Viruses	3	3	2	0.670	10239
virus_comp_13762_cycle_1	1262537	no rank	Lactococcus phage P680	1	1	1	1.000	10239;2731341;2731360;2731618;2731619;1623305;2845438;1262537
virus_comp_13764_cycle_1	2731619	class	Caudoviricetes	5	3	1	0.890	10239;2731341;2731360;2731618;2731619
virus_comp_13792_cycle_1	1	no rank	root	2	1	1	1.000	1
virus_comp_13796_cycle_1	2832643	species	Caudoviricetes sp.	1	1	1	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_13800_cycle_1	1	no rank	root	7	6	6	1.000	1
virus_comp_13807_cycle_1	2832643	species	Caudoviricetes sp.	2	2	2	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_13812_cycle_1	2832643	species	Caudoviricetes sp.	10	5	3	0.660	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_13813_cycle_1	1	no rank	root	4	4	4	1.000	1
virus_comp_13816_cycle_1	2832643	species	Caudoviricetes sp.	2	2	2	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_13821_cycle_1	2832643	species	Caudoviricetes sp.	3	2	1	0.500	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_13825_cycle_1	2832643	species	Caudoviricetes sp.	3	2	1	0.930	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_13829_cycle_1	1	no rank	root	6	6	6	1.000	1
virus_comp_13844_cycle_1	10239	superkingdom	Viruses	3	3	2	0.510	10239
virus_comp_13851_cycle_1	1	no rank	root	2	2	2	1.000	1
virus_comp_13854_cycle_1	1	no rank	root	3	3	3	1.000	1
virus_comp_13864_cycle_1	1	no rank	root	2	1	1	1.000	1
virus_comp_13865_cycle_1	1	no rank	root	1	1	1	1.000	1
virus_comp_13868_cycle_1	1	no rank	root	2	2	2	1.000	1
virus_comp_13870_cycle_1	1	no rank	root	3	3	3	1.000	1
virus_comp_13876_cycle_1	1	no rank	root	2	1	1	1.000	1
virus_comp_13880_cycle_1	0	no rank	unclassified	1	0	0	0.000	
virus_comp_13886_cycle_1	1	no rank	root	4	3	3	1.000	1
virus_comp_13893_cycle_1	1	no rank	root	2	1	1	1.000	1
virus_comp_13896_cycle_1	2832643	species	Caudoviricetes sp.	4	2	1	0.500	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_13909_cycle_1	2731619	class	Caudoviricetes	1	1	1	1.000	10239;2731341;2731360;2731618;2731619
virus_comp_13923_cycle_1	2832643	species	Caudoviricetes sp.	2	2	2	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_13930_cycle_1	1	no rank	root	3	2	2	1.000	1
virus_comp_13934_cycle_1	1	no rank	root	3	2	2	1.000	1
virus_comp_13964_cycle_1	1	no rank	root	3	3	3	1.000	1
virus_comp_13969_cycle_1	1	no rank	root	1	1	1	1.000	1
virus_comp_13980_cycle_1	2832643	species	Caudoviricetes sp.	2	2	1	0.940	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_13983_cycle_1	2832643	species	Caudoviricetes sp.	3	3	3	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_13989_cycle_1	2832643	species	Caudoviricetes sp.	2	2	2	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_13996_cycle_1	1	no rank	root	2	2	2	1.000	1
virus_comp_14001_cycle_1	2832643	species	Caudoviricetes sp.	2	2	1	0.500	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_14006_cycle_1	2202644	species	Microviridae sp.	1	1	1	1.000	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_14010_cycle_1	2832643	species	Caudoviricetes sp.	1	1	1	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_14013_cycle_1	2832643	species	Caudoviricetes sp.	3	2	2	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_14019_cycle_1	2853266	species	Eggerthella phage LE1-1	2	2	1	0.910	10239;2731341;2731360;2731618;2731619;2842320;2852985;2853266
virus_comp_14025_cycle_1	2832643	species	Caudoviricetes sp.	1	1	1	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_14027_cycle_1	1	no rank	root	2	2	2	1.000	1
virus_comp_14039_cycle_1	2832643	species	Caudoviricetes sp.	2	2	1	0.950	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_14041_cycle_1	2827819	species	Siphoviridae sp. ctFPV4	3	2	1	0.500	10239;2731341;2731360;2731618;2731619;2788787;2827819
virus_comp_14052_cycle_1	1623305	genus	Skunavirus	2	2	2	1.000	10239;2731341;2731360;2731618;2731619;1623305
virus_comp_14058_cycle_1	1	no rank	root	1	1	1	1.000	1
virus_comp_14067_cycle_1	10239	superkingdom	Viruses	1	1	1	1.000	10239
virus_comp_14071_cycle_1	1623305	genus	Skunavirus	6	2	1	0.930	10239;2731341;2731360;2731618;2731619;1623305
virus_comp_14074_cycle_1	1	no rank	root	2	2	2	1.000	1
virus_comp_14076_cycle_1	1	no rank	root	4	3	3	1.000	1
virus_comp_14085_cycle_1	1	no rank	root	1	1	1	1.000	1
virus_comp_14093_cycle_1	2202644	species	Microviridae sp.	3	2	2	1.000	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_11678_cycle_1	1	no rank	root	3	3	3	1.000	1
virus_comp_11679_cycle_1	2832643	species	Caudoviricetes sp.	2	1	1	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_11680_cycle_1	2832643	species	Caudoviricetes sp.	2	2	1	0.500	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_11681_cycle_1	2832643	species	Caudoviricetes sp.	2	2	1	0.500	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_11683_cycle_1	1	no rank	root	2	2	2	1.000	1
virus_comp_11684_cycle_1	2832643	species	Caudoviricetes sp.	3	3	2	0.520	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_11689_cycle_1	2832643	species	Caudoviricetes sp.	3	3	3	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_11699_cycle_1	1	no rank	root	2	1	1	1.000	1
virus_comp_11703_cycle_1	2832643	species	Caudoviricetes sp.	2	2	2	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_11707_cycle_1	2832643	species	Caudoviricetes sp.	1	1	1	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_11715_cycle_1	186532	genus	Ceduovirus	3	2	2	1.000	10239;2731341;2731360;2731618;2731619;186532
virus_comp_11721_cycle_1	2832643	species	Caudoviricetes sp.	3	3	2	0.970	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_11722_cycle_1	1	no rank	root	5	5	5	1.000	1
virus_comp_11746_cycle_1	1	no rank	root	8	6	6	1.000	1
virus_comp_11752_cycle_1	2202644	species	Microviridae sp.	4	4	2	0.660	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_11756_cycle_1	1	no rank	root	5	4	4	1.000	1
virus_comp_11758_cycle_1	1	no rank	root	6	3	3	1.000	1
virus_comp_11772_cycle_1	38018	species	Bacteriophage sp.	3	2	1	0.920	10239;12333;38018
virus_comp_11786_cycle_1	2202644	species	Microviridae sp.	2	1	1	1.000	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_11805_cycle_1	1	no rank	root	2	2	2	1.000	1
virus_comp_11818_cycle_1	1	no rank	root	4	4	4	1.000	1
virus_comp_11822_cycle_1	1	no rank	root	1	1	1	1.000	1
virus_comp_11824_cycle_1	2832643	species	Caudoviricetes sp.	4	4	3	0.970	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_11841_cycle_1	2832643	species	Caudoviricetes sp.	2	2	2	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_11848_cycle_1	1	no rank	root	2	2	2	1.000	1
virus_comp_11849_cycle_1	1	no rank	root	6	5	5	1.000	1
virus_comp_11851_cycle_1	1	no rank	root	5	3	3	1.000	1
virus_comp_3243_cycle_1	2832643	species	Caudoviricetes sp.	21	12	10	0.970	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_3245_cycle_1	1	no rank	root	7	5	5	1.000	1
virus_comp_3246_cycle_1	2832643	species	Caudoviricetes sp.	4	4	3	0.750	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_3247_cycle_1	2832643	species	Caudoviricetes sp.	3	3	2	0.670	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_3251_cycle_1	2832643	species	Caudoviricetes sp.	5	4	3	0.750	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_3253_cycle_1	1	no rank	root	5	4	4	1.000	1
virus_comp_3257_cycle_1	1	no rank	root	6	4	4	1.000	1
virus_comp_3259_cycle_1	2832643	species	Caudoviricetes sp.	6	4	4	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_3260_cycle_1	1	no rank	root	12	9	9	1.000	1
virus_comp_3262_cycle_1	10239	superkingdom	Viruses	10	9	6	0.580	10239
virus_comp_3726_cycle_1	1	no rank	root	2	2	2	1.000	1
virus_comp_3727_cycle_1	1	no rank	root	8	6	6	1.000	1
virus_comp_3728_cycle_1	10239	superkingdom	Viruses	13	9	5	0.570	10239
virus_comp_3730_cycle_1	2731619	class	Caudoviricetes	12	9	7	0.830	10239;2731341;2731360;2731618;2731619
virus_comp_3731_cycle_1	1	no rank	root	3	3	3	1.000	1
virus_comp_3732_cycle_1	10239	superkingdom	Viruses	20	10	5	0.520	10239
virus_comp_3737_cycle_1	2788787	no rank	unclassified Caudoviricetes	8	8	5	0.710	10239;2731341;2731360;2731618;2731619;2788787
virus_comp_3742_cycle_1	10239	superkingdom	Viruses	10	6	6	1.000	10239
virus_comp_3744_cycle_1	10841	family	Microviridae	18	10	10	1.000	10239;2731342;2732091;2732412;2732413;2732414;10841
virus_comp_3747_cycle_1	1	no rank	root	13	9	9	1.000	1
virus_comp_2518_cycle_1	1	no rank	root	15	13	13	1.000	1
virus_comp_2519_cycle_1	1	no rank	root	7	3	3	1.000	1
virus_comp_2521_cycle_1	1	no rank	root	4	3	3	1.000	1
virus_comp_2523_cycle_1	2202644	species	Microviridae sp.	9	7	5	0.710	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_2524_cycle_1	1623305	genus	Skunavirus	26	15	9	0.660	10239;2731341;2731360;2731618;2731619;1623305
virus_comp_2525_cycle_1	2202644	species	Microviridae sp.	13	7	7	1.000	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_2527_cycle_1	10841	family	Microviridae	32	18	17	0.830	10239;2731342;2732091;2732412;2732413;2732414;10841
virus_comp_2529_cycle_1	10841	family	Microviridae	16	6	6	1.000	10239;2731342;2732091;2732412;2732413;2732414;10841
virus_comp_2530_cycle_1	10841	family	Microviridae	26	16	16	1.000	10239;2731342;2732091;2732412;2732413;2732414;10841
virus_comp_2531_cycle_1	1	no rank	root	12	8	8	1.000	1
virus_comp_4645_cycle_1	1	no rank	root	4	3	3	1.000	1
virus_comp_4650_cycle_1	1	no rank	root	9	6	6	1.000	1
virus_comp_4652_cycle_1	2788787	no rank	unclassified Caudoviricetes	6	2	1	0.500	10239;2731341;2731360;2731618;2731619;2788787
virus_comp_4655_cycle_1	2832643	species	Caudoviricetes sp.	7	6	4	0.610	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_4658_cycle_1	2832643	species	Caudoviricetes sp.	4	3	3	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_4659_cycle_1	117574	no rank	unclassified Microviridae	3	3	3	1.000	10239;2731342;2732091;2732412;2732413;2732414;10841;117574
virus_comp_4662_cycle_1	2832643	species	Caudoviricetes sp.	6	5	4	0.980	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_4670_cycle_1	2832643	species	Caudoviricetes sp.	2	1	1	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_4674_cycle_1	1	no rank	root	2	2	2	1.000	1
virus_comp_4681_cycle_1	38018	species	Bacteriophage sp.	5	4	3	0.750	10239;12333;38018
virus_comp_4349_cycle_1	1	no rank	root	14	6	6	1.000	1
virus_comp_4350_cycle_1	1	no rank	root	6	4	4	1.000	1
virus_comp_4351_cycle_1	1	no rank	root	7	3	3	1.000	1
virus_comp_4353_cycle_1	1	no rank	root	2	2	2	1.000	1
virus_comp_4355_cycle_1	2832643	species	Caudoviricetes sp.	2	2	1	0.500	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_4358_cycle_1	2832643	species	Caudoviricetes sp.	11	8	3	0.580	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_4360_cycle_1	2202644	species	Microviridae sp.	10	4	2	0.650	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_4361_cycle_1	2832643	species	Caudoviricetes sp.	13	7	7	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_4362_cycle_1	2832643	species	Caudoviricetes sp.	10	9	8	0.990	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_4369_cycle_1	2832643	species	Caudoviricetes sp.	8	6	6	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_1616_cycle_1	2832643	species	Caudoviricetes sp.	12	8	8	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_1617_cycle_1	2832643	species	Caudoviricetes sp.	7	6	6	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_1618_cycle_1	2832643	species	Caudoviricetes sp.	6	6	6	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_1622_cycle_1	2832643	species	Caudoviricetes sp.	38	27	16	0.550	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_1625_cycle_1	1	no rank	root	13	9	9	1.000	1
virus_comp_1626_cycle_1	1	no rank	root	12	9	9	1.000	1
virus_comp_1634_cycle_1	1	no rank	root	18	13	13	1.000	1
virus_comp_1635_cycle_1	1	no rank	root	14	13	13	1.000	1
virus_comp_1637_cycle_1	1	no rank	root	2	1	1	1.000	1
virus_comp_1638_cycle_1	1	no rank	root	23	19	19	1.000	1
virus_comp_4056_cycle_1	2832643	species	Caudoviricetes sp.	9	8	5	0.650	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_4057_cycle_1	2832643	species	Caudoviricetes sp.	3	2	1	0.500	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_4058_cycle_1	1	no rank	root	5	4	4	1.000	1
virus_comp_4060_cycle_1	10239	superkingdom	Viruses	4	4	4	1.000	10239
virus_comp_4064_cycle_1	2960088	species	Crassvirales sp.	6	6	6	1.000	10239;2731341;2731360;2731618;2731619;1978007;2949298;2960088
virus_comp_4067_cycle_1	1	no rank	root	10	9	9	1.000	1
virus_comp_4068_cycle_1	2832643	species	Caudoviricetes sp.	8	6	4	0.740	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_4070_cycle_1	2832643	species	Caudoviricetes sp.	6	5	5	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_4080_cycle_1	1	no rank	root	3	3	3	1.000	1
virus_comp_4082_cycle_1	10239	superkingdom	Viruses	4	3	3	1.000	10239
edge_1896	10239	superkingdom	Viruses	113	62	46	0.720	10239
edge_1905	2832643	species	Caudoviricetes sp.	3	1	1	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
edge_1906	1	no rank	root	3	3	3	1.000	1
edge_1907	2832643	species	Caudoviricetes sp.	107	66	32	0.530	10239;2731341;2731360;2731618;2731619;2788787;2832643
edge_1915	1	no rank	root	68	45	45	1.000	1
edge_49045	2832643	species	Caudoviricetes sp.	15	10	5	0.510	10239;2731341;2731360;2731618;2731619;2788787;2832643
edge_1957	10239	superkingdom	Viruses	90	61	43	0.650	10239
edge_1958	2832643	species	Caudoviricetes sp.	16	12	6	0.550	10239;2731341;2731360;2731618;2731619;2788787;2832643
edge_1959	1	no rank	root	13	9	9	1.000	1
edge_1968	2832643	species	Caudoviricetes sp.	6	4	2	0.500	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_9_cycle_1	1	no rank	root	3	3	3	1.000	1
virus_comp_10_cycle_1	1	no rank	root	5	1	1	1.000	1
virus_comp_11_cycle_1	1	no rank	root	16	10	10	1.000	1
virus_comp_12_cycle_1	1	no rank	root	21	15	15	1.000	1
virus_comp_13_cycle_1	38018	species	Bacteriophage sp.	4	1	1	1.000	10239;12333;38018
virus_comp_29_cycle_1	1	no rank	root	167	107	107	1.000	1
virus_comp_34_cycle_1	1	no rank	root	16	13	13	1.000	1
virus_comp_36_cycle_2	1	no rank	root	253	148	148	1.000	1
virus_comp_37_cycle_1	1	no rank	root	2	1	1	1.000	1
virus_comp_42_cycle_1	1	no rank	root	6	4	4	1.000	1
virus_comp_193_cycle_1	2731619	class	Caudoviricetes	308	216	112	0.530	10239;2731341;2731360;2731618;2731619
virus_comp_195_cycle_1	10239	superkingdom	Viruses	393	238	227	0.960	10239
virus_comp_197_cycle_1	2731619	class	Caudoviricetes	372	237	162	0.630	10239;2731341;2731360;2731618;2731619
virus_comp_198_cycle_1	2942966	family	Suoliviridae	10	8	3	0.700	10239;2731341;2731360;2731618;2731619;1978007;2942966
virus_comp_199_cycle_1	2942966	family	Suoliviridae	9	9	5	0.730	10239;2731341;2731360;2731618;2731619;1978007;2942966
virus_comp_200_cycle_1	2772080	no rank	uncultured phage cr53_1	20	13	3	0.540	10239;2731341;2731360;2731618;2731619;1978007;2942966;2942974;2942993;2955510;2772080
