"ORF","Variance","Range","Mean_Abs_Value","Pattern_Correlation","N_Timepoints","Variance_Percentile","Correlation_Percentile"
"virus_comp_3109_cycle_1_6",4.05441109254642,5.8538565569315,1.75817398111852,0.954004043854671,8,33.5,52.6
"virus_comp_17991_cycle_1_10",4.22555863870204,5.65469888253698,2.19529477961744,0.985255267362433,8,38.3,11.4
"virus_comp_1035_cycle_1_1",2.71925374745321,4.66981920055556,1.60928640474471,0.953492381396033,8,4.5,52.7
"virus_comp_18166_cycle_1_7",5.18235073308392,6.40747079111129,2.40710009765116,0.930720106803009,8,71.7,67.5
"edge_16_8",3.61608811214837,5.50263385417877,1.86558751586884,0.958521813280012,8,22.2,49.1
"virus_comp_18230_cycle_1_6",3.0162731872832,4.90519560704059,1.7320358444577,0.97641884816358,8,8.4,27
"edge_1468_12",5.9121852205851,6.5916381762865,2.17766269167333,0.944912158187309,8,83.3,58.6
"virus_comp_62_cycle_1_33",2.81717718142331,4.67052087299429,1.73395825515916,0.874512639656013,8,5.7,86.5
"virus_comp_126_cycle_1_138",4.05207257378806,5.52180834610757,2.22542809868028,0.9661997699716,8,33.3,41.6
"virus_comp_18153_cycle_1_6",5.99436444101265,6.03474961732183,2.69840115278295,0.963152620670128,8,84.2,45.3
"virus_comp_155_cycle_2_98",4.42407856135893,5.62264908453241,2.38589350227072,0.975383886267852,8,47.1,29.3
"virus_comp_155_cycle_2_37",5.03578390218254,5.84144973787668,2.46926018098022,0.978295108540409,8,68.1,23.6
"virus_comp_155_cycle_2_69",4.69222747164882,5.63864428074568,2.34844796823253,0.981696857957873,8,59.9,16
"edge_1631_2",3.68652389878512,5.22534898463891,1.99955402028397,0.990989245561228,8,24.7,3.6
"edge_1476_19",3.50417382700852,4.9847260082372,1.95320401799617,0.975566035154795,8,19.8,28.8
"virus_comp_155_cycle_1_41",4.32416749879903,5.51039213943762,2.34583024872506,0.981058078696754,8,41.3,17.8
"edge_1633_26",5.04310160360296,6.51714257928439,2.25678165185721,0.97314191011348,8,68.4,33.4
"virus_comp_285_cycle_1_126",19.1461601381425,13.7314415107034,3.85663589513501,0.853571167921777,8,100,89.4
"virus_comp_155_cycle_2_192",4.74863911522158,5.48246424515058,2.34639439105696,0.988273491449812,8,61.2,7.4
"virus_comp_164_cycle_1_2",4.35512864375723,5.59684735138806,2.38673275932134,0.974523108110198,8,42.9,31.5
"virus_comp_3663_cycle_1_2",5.03907774515126,5.81627132619289,2.12559202620182,0.982525743689453,8,68.3,14.9
"virus_comp_1111_cycle_2_11",2.19599773680028,3.8350354641094,1.78859509000569,0.942847913483146,8,0.8,60.1
"virus_comp_4360_cycle_1_6",8.40933756312041,7.57096943490874,2.91932678123908,0.975209066695832,8,95.9,30.1
"virus_comp_1121_cycle_1_12",2.59832598641761,4.3231454763627,1.76963206777809,0.848518345630068,8,2.5,90.1
"virus_comp_155_cycle_2_149",4.57715671643228,5.26668265292213,2.34649214816317,0.993066148650686,8,55.1,1.8
"virus_comp_2589_cycle_1_2",5.01152428677663,6.28846627371015,2.10581317383335,0.926556267281648,8,67.5,69.4
"virus_comp_4442_cycle_1_4",3.97501654911386,5.28068566263382,1.83143032823646,0.984566547887126,8,31.7,12.1
"virus_comp_164_cycle_1_23",4.10769123401032,5.70040625210771,2.27427259477793,0.963389437180413,8,34.6,44.8
"virus_comp_16393_cycle_1_1",1.81089455385263,3.91402174130708,1.25778493680661,0.708841825205802,8,0.1,97.4
"virus_comp_2640_cycle_1_1",4.89446443611994,5.14833392209611,1.99238391978497,0.866053559613939,8,64.5,87.7
"virus_comp_18131_cycle_1_6",3.33816469658504,4.98851748195895,1.56207575140932,0.728829068152843,8,14.6,96.9
"virus_comp_2465_cycle_1_4",4.69788539882358,5.97794884375738,2.09908134596369,0.979733686544094,8,60.3,20.7
"virus_comp_2343_cycle_1_7",5.64304375851763,5.37614090488704,2.69693311576886,0.942881311530203,8,79.6,60
"virus_comp_370_cycle_1_47",4.51825822327026,6.2177258591265,1.78255378771836,0.798183500088881,8,52.6,94.5
"virus_comp_2239_cycle_1_8",5.8910729396869,6.53327955032325,1.94325930974552,0.951881376530982,8,83.1,54.2
"virus_comp_126_cycle_1_104",4.19652618559565,5.54170333702094,2.1847603929205,0.973509996753957,8,37.2,32.7
"virus_comp_155_cycle_2_77",4.20298380215461,5.36672620480695,2.21236892830175,0.985937299586867,8,37.3,10.3
"edge_1633_2",4.84164636122783,6.11090560372785,2.11103908829602,0.977891922753479,8,63,24.5
"virus_comp_18259_cycle_1_5",5.12972900216447,7.10586276094739,2.23306561049058,0.907921812254463,8,70.4,78.6
"virus_comp_18205_cycle_1_9",3.75854096534667,5.74525271235552,1.87536922921501,0.976139190861229,8,26.3,27.7
"virus_comp_163_cycle_1_5",3.83134627956225,5.11276927585827,2.05560403198161,0.973994847391182,8,27.9,32.2
"virus_comp_18131_cycle_1_3",4.26360188835397,6.13316060199695,1.95577285414555,0.921008060665565,8,39.3,72
"edge_1732_56",3.40087085821469,5.05605795999302,2.17785620781116,0.894482070233122,8,16.4,82.5
"virus_comp_2386_cycle_1_11",3.53870019616639,4.91228499317615,2.15797438198112,0.834901637387122,8,20.3,91.1
"virus_comp_155_cycle_2_108",4.90143854196724,5.68154962339051,2.4682360828954,0.992429879801772,8,64.8,2
"virus_comp_10080_cycle_1_1",3.93775185807934,5.11701400653096,1.72507226955075,0.916182179747251,8,31,74.7
"virus_comp_2739_cycle_1_1",8.05950988747958,9.13642951826451,2.24175962590382,0.905718797028024,8,95.1,79.3
"virus_comp_18230_cycle_1_4",3.63630356810896,5.39356691720182,1.9145605892617,0.973377441303659,8,23,33.1
"virus_comp_17845_cycle_1_5",3.22211624893902,4.88898383479014,1.95900460600337,0.965103053016901,8,12.4,42.5
"virus_comp_1390_cycle_1_19",4.10267260112871,5.16885382305401,2.14785230978686,0.988138386089875,8,34.4,7.7
"virus_comp_155_cycle_2_39",5.12144472693125,5.86685538633333,2.49414114356059,0.977239879155906,8,70.3,26
"virus_comp_17832_cycle_1_4",4.93821200003357,5.87834853825525,1.97978961195259,0.980497470510256,8,66.3,19
"virus_comp_2391_cycle_1_6",4.78065797458772,6.09542429887265,1.64769845526321,0.951297395397548,8,61.7,54.8
"virus_comp_2378_cycle_1_9",3.03418607911263,5.04632380725573,1.73213284755056,0.963451197439897,8,8.8,44.7
"virus_comp_733_cycle_1_9",2.67916645426033,3.89235020713639,1.6968638264444,0.968693600928017,8,3.6,38.6
"virus_comp_2311_cycle_1_14",4.21757839086444,5.81575138139223,1.91901397611189,0.958614390635478,8,37.8,48.9
"virus_comp_3236_cycle_1_5",4.85118179959438,6.62632471814503,2.30265922910801,0.904189346521946,8,63.2,80.2
"virus_comp_1749_cycle_1_9",4.8776280514364,6.03734595661296,2.00737129724472,0.985577266651584,8,64.1,11.1
"edge_1627_34",3.91856395428003,5.08492664488269,1.91598475284838,0.981890832307405,8,30.4,15.9
"virus_comp_155_cycle_1_103",4.19573261031155,5.40281773824314,2.26101731222655,0.985889396318766,8,37.1,10.4
"edge_61_38",3.40875768374446,5.0221012121125,1.90457821101045,0.936921034201545,8,16.8,64.1
"edge_284_5",5.51068031244905,6.19306639864874,2.1008600767893,0.979580391829127,8,78,20.9
"virus_comp_62_cycle_1_12",3.73652280783717,5.35914737707922,2.11560437533526,0.908687873230506,8,25.5,78
"virus_comp_155_cycle_2_36",4.98312037674746,5.95785673856507,2.46277694761812,0.985420498816665,8,67.1,11.3
"virus_comp_18196_cycle_1_1",5.03891232161655,6.13821994091794,1.98821635237105,0.968314023081774,8,68.2,39
"virus_comp_18196_cycle_1_3",5.99062995071524,6.52814465981225,2.1085051902553,0.927087376437471,8,84.1,69.3
"virus_comp_808_cycle_4_6",5.84737665936011,7.8826396204876,1.99891463736732,0.898187883989899,8,82.6,81.5
"virus_comp_155_cycle_1_81",4.408652920425,5.56136113693154,2.31240137795095,0.978764770505067,8,46.2,22.6
"virus_comp_2184_cycle_1_2",4.44584407596583,5.74176315999393,1.94873846019074,0.941523439424822,8,48.7,61.1
"edge_2381_38",3.23396115078502,5.37921321873715,1.6573443421834,0.936595290793323,8,12.5,64.3
"virus_comp_62_cycle_1_44",3.67408343872062,5.25089970595884,1.91720803104704,0.930227986496293,8,24.3,67.9
"edge_1627_13",4.92068162497303,6.29645499230236,2.1540023499671,0.969734687642718,8,65.7,37.1
"virus_comp_155_cycle_1_141",3.74176386000725,5.58104171270882,1.90777795516028,0.955712259004069,8,25.9,51.4
"virus_comp_2311_cycle_1_12",4.01345090034175,5.60124150554921,1.92963290568015,0.91835771624323,8,32.7,73.2
"virus_comp_2089_cycle_1_7",6.48850267694512,6.1591735972972,2.42792421044003,0.912935159227555,8,87.9,76.2
"virus_comp_135_cycle_1_6",7.67284441789293,7.85818048828909,2.52004290314288,0.978167368336087,8,93.5,24
"virus_comp_1795_cycle_1_5",3.20980787311424,4.58715391082114,1.89525219317654,0.963700891295168,8,12,44.2
"virus_comp_155_cycle_2_131",4.22832134494444,5.22767206275854,2.02244091630646,0.980698827817499,8,38.5,18.6
"virus_comp_808_cycle_4_33",4.31986737381878,6.02237542630985,1.85050551954898,0.943714080132124,8,40.8,59.3
"virus_comp_529_cycle_1_1",4.40902263468477,5.92363566701297,2.45950007306759,0.975368910231722,8,46.3,29.4
"virus_comp_17831_cycle_1_10",5.32642407065805,6.11459975204669,2.07126054952985,0.996148924857321,8,74.3,0.2
"virus_comp_17782_cycle_1_2",2.36658475857821,4.80083254032516,1.67057196071761,0.803242489487801,8,1,94
"virus_comp_18139_cycle_1_6",5.74909882849642,6.54296191768023,1.97601151428551,0.978497858378981,8,81.3,23.2
"virus_comp_2269_cycle_1_7",5.80767221279447,6.12522501907516,2.53092673372982,0.984125142209767,8,82,12.7
"virus_comp_7998_cycle_1_2",5.49738563391886,5.93166449072467,2.13233914670433,0.972100985601793,8,77.7,34.6
"virus_comp_6916_cycle_1_4",4.64008100857257,6.36995808889557,1.70988843711219,0.932354288933768,8,57.8,66.6
"virus_comp_2394_cycle_1_4",6.07802730311201,7.1952082581361,2.56520901613449,0.925312924716459,8,84.8,69.8
"virus_comp_5420_cycle_1_2",5.5924493745052,6.38040432141014,1.92150765242475,0.912014885878062,8,79,76.8
"virus_comp_155_cycle_1_67",4.16932517474702,5.34888762243288,2.27103960595333,0.986539965592438,8,35.8,9.6
"edge_1631_22",3.6470659121026,5.15040989285827,2.00463737604624,0.944228083635697,8,23.4,58.9
"virus_comp_809_cycle_1_4",5.39044823951012,7.3295231602706,1.82803198712778,0.911424189002259,8,75.8,77.1
"virus_comp_998_cycle_1_1",4.1703395825357,5.00573715881512,2.03011834008535,0.995240362381105,8,35.9,0.6
"virus_comp_164_cycle_1_6",4.37323356809601,5.80401585857652,2.58286526953796,0.964773906052902,8,44.1,42.8
"virus_comp_475_cycle_1_11",3.44064955943125,4.79734634071097,1.95218077199777,0.987394508146946,8,18.3,8.7
"virus_comp_1796_cycle_1_2",3.32532943643,4.68417743377828,1.71703031552179,0.952505767478533,8,14.4,53.5
"virus_comp_2589_cycle_1_7",4.87751342915149,6.78504876157492,2.00349338787056,0.92466504113386,8,64,70.4
"virus_comp_296_cycle_1_4",4.35084774331343,4.75741957234002,2.29653030797602,0.963454865966563,8,42.4,44.6
"virus_comp_2334_cycle_1_4",4.92143122493253,5.89866599133194,1.82933150493018,0.975316905830691,8,65.8,29.8
"edge_1732_55",3.5830062422913,5.19776299618058,2.21137899343497,0.888045735540692,8,21.2,84.3
"virus_comp_4826_cycle_1_1",3.06666373137323,5.00442704923136,1.41487179825028,0.94718725281391,8,9.3,57
"virus_comp_62_cycle_1_55",4.21167053212495,5.55761762146142,2.23779526439365,0.902195374264807,8,37.5,80.7
"virus_comp_3236_cycle_1_11",5.18536751747198,5.87686843635313,2.15682899774825,0.991445592480745,8,71.9,3.1
"virus_comp_15564_cycle_1_3",2.18928192114609,3.87495077359397,1.76445386332451,0.941034202792492,8,0.7,61.4
"virus_comp_150_cycle_1_68",3.80879857463794,5.01430225204456,2.05296785231712,0.983219979747644,8,27.5,13.8
"virus_comp_155_cycle_1_190",4.35279439078002,5.46639383372256,2.34930567046354,0.981269258991268,8,42.6,16.9
"virus_comp_2475_cycle_5_12",6.40899731530886,6.30247333234987,2.48363595874558,0.972612707894472,8,87.3,33.9
"virus_comp_18064_cycle_1_7",4.5967878039444,5.99606547164539,2.13468338733803,0.970407809339811,8,55.9,36.5
"virus_comp_150_cycle_1_143",5.31265280788979,6.0772296936727,2.56302697432747,0.985571208119923,8,73.6,11.2
"virus_comp_17772_cycle_1_10",3.44443518875509,5.23769822167113,1.67506152598461,0.94633569491952,8,18.5,57.7
"virus_comp_808_cycle_4_24",6.16982712649897,8.15648794810155,1.98828519409869,0.880111819735135,8,85.6,85.8
"virus_comp_126_cycle_1_204",4.37385191306007,5.57899865946271,2.24779749546147,0.966236114921218,8,44.2,41.4
"virus_comp_155_cycle_2_96",3.83846924212802,5.36786640283927,2.12804040307354,0.965523896974731,8,28.3,42.1
"virus_comp_475_cycle_1_10",3.65411271862715,4.85184229607154,1.99228276392571,0.982916518351501,8,23.7,14.3
"virus_comp_155_cycle_1_208",4.24775897238357,5.39478504358092,2.24861866605342,0.983078825782774,8,39.1,14.2
"virus_comp_155_cycle_1_82",4.4656894197231,5.41655916951674,2.31474440977971,0.98478442772444,8,49.4,11.7
"virus_comp_73_cycle_1_9",3.35347607629748,4.59959907828121,1.70851090337216,0.664902418635392,8,14.8,98.2
"virus_comp_18139_cycle_1_1",5.43183452409463,6.33573746933831,1.96981966299015,0.984501997194587,8,76.5,12.2
"virus_comp_18186_cycle_1_9",5.66320760880872,6.34825051548089,1.90638091679241,0.944944763452941,8,79.8,58.5
"virus_comp_155_cycle_2_35",4.18843000803911,5.43499549469578,2.27396028560775,0.982010656303924,8,36.9,15.8
"edge_2381_23",2.75226901972059,4.68841893304725,1.62878693915335,0.945527077139689,8,4.9,58.1
"virus_comp_126_cycle_1_224",4.00171758134727,5.44028191952702,2.14718207570145,0.986076038064909,8,32.4,10.1
"virus_comp_62_cycle_1_26",3.44049354658856,4.96206652670102,2.07164788082806,0.948933370314614,8,18.2,55.7
"virus_comp_17991_cycle_1_20",3.99239069387809,5.25729199568823,2.07054141257292,0.980396946719364,8,32,19.2
"virus_comp_1019_cycle_1_4",3.50768212305865,4.68021154397195,2.04300642912485,0.804541323123539,8,19.9,93.8
"virus_comp_155_cycle_1_44",3.59650670000104,5.28102028278853,2.06111896212053,0.952487183103284,8,21.5,53.6
"virus_comp_62_cycle_1_17",4.56399955273772,6.71247705230446,2.00068976584012,0.827450313250624,8,54.3,91.7
"virus_comp_301_cycle_1_60",4.49576734882798,5.87762851086279,1.92935406815673,0.96983759201583,8,50.8,36.8
"virus_comp_62_cycle_1_42",2.63066961395497,4.43183551761358,1.65726943505336,0.97272641160332,8,3,33.6
"virus_comp_808_cycle_4_17",5.1062850329113,6.97580722743043,1.89587451554818,0.91603150691529,8,70.1,74.8
"virus_comp_2332_cycle_1_5",5.76375541266277,6.89339236183074,1.92823532271075,0.888489349637469,8,81.4,84.2
"virus_comp_1098_cycle_1_9",4.7359175542892,5.78053270315744,2.03715143459535,0.991556592481769,8,61,2.9
"virus_comp_808_cycle_4_13",5.67999876912428,7.64628343661451,1.98107153429549,0.894332944852533,8,80.3,82.6
"virus_comp_875_cycle_1_8",3.45985782620595,5.33668362073737,1.73907143821042,0.948646375148707,8,19,56
"virus_comp_289_cycle_1_1",5.48858349429816,5.15082839854467,2.67635690196293,0.930924627626706,8,77.4,67.2
"virus_comp_1260_cycle_2_20",9.09985321985445,7.69003216831156,2.60867881099724,0.919291387735892,8,97.1,72.7
"virus_comp_613_cycle_1_16",2.75488068951493,4.82883267185299,1.59251736350655,0.932632412315717,8,5,66.4
"virus_comp_155_cycle_2_70",4.22232568969989,5.30139702721742,2.22762034108918,0.987649076523474,8,38.1,8.5
"edge_16_1",3.32530649354341,4.96381602446571,1.6384531177956,0.930759425423551,8,14.3,67.4
"edge_1801_10",5.77261354623936,5.95528082882343,1.95765276584392,0.814685297735976,8,81.7,92.8
"virus_comp_3811_cycle_1_8",4.69226792647134,5.89082244653538,1.95968151076174,0.967525236643897,8,60,39.9
"virus_comp_155_cycle_2_115",4.506984712139,5.40841854497821,2.37617243925549,0.986172763929976,8,51.5,9.7
"virus_comp_18131_cycle_1_2",4.06214332349687,5.19190603952287,2.0611930924542,0.897403462276806,8,33.6,81.8
"virus_comp_1102_cycle_1_1",8.58740742372858,7.42505545027052,2.95232951264613,0.959175440231614,8,96,48.5
"virus_comp_500_cycle_1_6",3.69425028783663,5.70933961861053,1.85735378603007,0.915091505721935,8,24.8,75.4
"virus_comp_430_cycle_1_13",6.50021595874915,7.20864834460168,2.46842990045302,0.951610578703254,8,88,54.4
"virus_comp_2440_cycle_1_4",4.34625696993447,6.19312696244499,2.07930668790959,0.921722444971655,8,42.2,71.6
"edge_1468_71",5.20190151525967,6.9428228180051,2.1892957033555,0.920890595031898,8,72,72.1
"virus_comp_501_cycle_1_8",3.13701634493064,5.36998890642599,1.71041280242446,0.942839507755775,8,10.6,60.2
"virus_comp_2375_cycle_1_4",7.55053950829174,8.27761077604821,2.59097034356963,0.963359521470312,8,93.1,44.9
"edge_1476_8",5.49957259769905,7.44379158168183,2.06791443825936,0.925199584214331,8,77.8,70
"virus_comp_421_cycle_1_6",4.68754364740891,6.55483883982115,1.97454984748192,0.954834571472825,8,59.7,52.2
"virus_comp_733_cycle_1_29",3.52001185863508,6.09903317029742,1.62382477317718,0.828037780329324,8,20.2,91.5
"virus_comp_8859_cycle_1_2",4.71142237285238,6.45635581942487,2.04757644063758,0.956703635810176,8,60.5,50.5
"virus_comp_733_cycle_1_31",3.38647800605534,5.97285455767863,1.73687520105397,0.849744692359377,8,16,90
"virus_comp_500_cycle_1_5",3.03838562103429,5.27808421287483,1.72866137681956,0.94654627852741,8,9,57.5
"virus_comp_7271_cycle_1_3",4.64313945546203,6.03960485304278,1.79676239539609,0.953099806483954,8,58.2,53.1
"edge_1468_60",5.76735713890384,7.77827900995913,2.35245965675627,0.911911412713119,8,81.5,76.9
"virus_comp_2375_cycle_1_8",7.05405179879584,8.62215544139947,2.22575895843254,0.894673895030023,8,91.5,82.2
"virus_comp_2273_cycle_1_7",2.87293140784239,5.30081626521572,1.4529770486061,0.915479761104327,8,6.7,75.1
"virus_comp_2285_cycle_1_1",3.69658523593524,5.54899293293723,1.59949276016657,0.933396082034999,8,25,65.8
"virus_comp_7421_cycle_1_1",7.86873983307493,8.29353057104872,2.529612657787,0.923477337164301,8,94.3,70.9
"virus_comp_230_cycle_1_34",4.37038091866462,6.93039733916331,2.18812144565643,0.789292365893958,8,44,95
"virus_comp_1019_cycle_1_5",4.44064878391373,5.47084540260802,2.34479853011474,0.74170621705815,8,48.1,96.4
"virus_comp_9910_cycle_1_2",3.37705652814371,5.24273831846174,2.09299529733575,0.979963119576356,8,15.7,19.9
"virus_comp_2273_cycle_1_12",11.9460242356067,10.0134775154306,3.3815731660428,0.892967455582958,8,99,83.2
"virus_comp_4826_cycle_1_3",3.96480289880599,6.00940185073819,1.55992091735042,0.932806830186024,8,31.5,66.3
"virus_comp_490_cycle_1_6",4.51050749680266,6.28899627918948,1.83591138549315,0.949114378573201,8,51.8,55.6
"virus_comp_733_cycle_1_42",3.48400597803339,6.15625330622404,1.85769361526408,0.75259538699343,8,19.3,96.1
"edge_311_9",3.60576832327289,5.38730081175153,1.58599512672642,0.882935369864424,8,22,85.3
"virus_comp_1102_cycle_1_5",5.74660497535479,6.01853727323825,2.49794724611805,0.962982739766357,8,81.2,45.4
"virus_comp_18020_cycle_1_18",3.67562082152026,5.37476376785662,1.88981131405693,0.942525824620356,8,24.4,60.3
"virus_comp_18006_cycle_1_8",3.45934485050732,5.70023424728517,1.78762206001058,0.955519727602865,8,18.9,51.5
"virus_comp_2489_cycle_1_6",8.79217425614072,8.86469801953606,3.14484514516673,0.852781638260389,8,96.5,89.6
"virus_comp_6322_cycle_1_4",2.61082149841448,4.65554318591121,1.72233267313438,0.915580279569044,8,2.7,74.9
"virus_comp_17813_cycle_1_5",5.5866635413411,6.6406005127252,2.24585263924966,0.918232942205584,8,78.8,73.4
"virus_comp_425_cycle_1_2",3.28633161871465,5.11081691251666,1.89985353281051,0.945516313250392,8,13.7,58.2
"virus_comp_73_cycle_1_19",2.71651004297963,4.73777369859115,1.67904778516845,0.875385241172788,8,4.3,86.3
"virus_comp_1354_cycle_1_12",3.54869355738401,5.64518392490117,2.04660935306967,0.909417096341588,8,20.5,77.8
"virus_comp_18230_cycle_1_3",3.29140433431499,5.18584328739304,1.82447470201387,0.955044344624556,8,13.9,51.8
"virus_comp_2391_cycle_1_9",4.17670728913475,5.61502365429022,1.59442178905398,0.956679059871067,8,36,50.6
"virus_comp_587_cycle_1_31",4.08314307120159,5.67700959658287,1.95612244229456,0.96274198865109,8,34.1,45.7
"virus_comp_2171_cycle_1_9",4.59033394187937,5.88360019034412,1.60318070237604,0.881622531327424,8,55.8,85.6
"virus_comp_2650_cycle_1_2",6.33062087153313,7.07617860632096,2.4521876885666,0.934121105455956,8,86.3,65.2
"virus_comp_2269_cycle_1_2",4.76380444949537,6.52895235811224,1.72428124167646,0.713953982420479,8,61.6,97.2
"virus_comp_17849_cycle_1_10",3.31889008836304,5.46677715658431,1.46672203476043,0.745404173047711,8,14.2,96.2
"edge_192_22",2.67980843276662,4.42717175187569,1.71269132977322,0.97532340568261,8,3.7,29.7
"edge_1468_33",3.94878302863724,6.1405624471493,1.97669925501333,0.944015037200702,8,31.3,59
"edge_1672_54",3.45003343577119,5.6422651295265,1.74654070969115,0.928750242465397,8,18.6,68.2
"virus_comp_2334_cycle_1_8",5.48896133498642,7.45009115275364,1.80013142628291,0.806320809094013,8,77.5,93.7
"virus_comp_2012_cycle_1_1",5.48989831080017,6.4217472196555,2.1940923390992,0.93352841215174,8,77.6,65.6
"virus_comp_2496_cycle_1_6",7.2691895901697,7.35864494919494,2.3441278313148,0.951534423243046,8,92.4,54.5
"virus_comp_2089_cycle_1_4",4.92767511547763,6.40912605769096,2.27630550714194,0.931956883356384,8,66,66.7
"edge_1474_11",5.34063571113118,6.54595512898157,2.10778951225482,0.940615750321975,8,74.8,61.8
"virus_comp_1068_cycle_1_1",5.08833669946457,6.39097698682557,2.06307248449981,0.949448291385247,8,69.4,55.5
"virus_comp_7998_cycle_1_5",3.14207648802537,5.26163270482362,1.78607353248107,0.968705977998417,8,10.9,38.5
"virus_comp_17979_cycle_1_3",3.88109226910381,5.47205835388761,1.88846808309677,0.979480525263109,8,29.2,21.1
"virus_comp_18364_cycle_1_1",2.82328706670608,4.58778542092877,1.74760608712579,0.919362781337835,8,5.9,72.6
"virus_comp_4360_cycle_1_4",3.67340541921841,5.83355791653025,1.55898349001173,0.782748734103681,8,24.2,95.2
"edge_1468_32",5.9023714043829,7.49397481339888,2.45740120433729,0.871547843445664,8,83.2,87.1
"virus_comp_18207_cycle_1_2",3.89265779327227,5.33512779177628,2.030252970224,0.929647650291271,8,29.4,68.1
"virus_comp_2089_cycle_1_11",5.72740754832472,6.24615520219998,2.32967408504592,0.903815490607777,8,81.1,80.3
"edge_1515_2",4.4444305313086,6.38393390969306,1.62682287818885,0.781130915317103,8,48.5,95.3
"virus_comp_733_cycle_1_32",2.83561834718213,5.10364964785251,1.49915534911333,0.8273949764633,8,6.1,91.8
"virus_comp_18020_cycle_1_19",3.50933589275675,5.17740188216343,1.79433096331476,0.934342090198437,8,20,64.8
"virus_comp_733_cycle_1_45",3.9520530292547,5.92622238654477,1.76888212631545,0.927489917154082,8,31.4,69.1
"virus_comp_2265_cycle_1_2",4.23671078649303,6.65337758087575,1.4305792415525,0.830539345383805,8,38.6,91.4
"virus_comp_752_cycle_1_10",4.61817964923029,6.26928780150511,1.92151629008046,0.964260984013383,8,56.7,43.4
"virus_comp_420_cycle_1_4",5.71974834184635,6.8566123142768,2.22461503869267,0.957738699386544,8,80.8,50.1
"virus_comp_17832_cycle_1_2",5.02954439270475,6.71809821225474,2.06865698444229,0.956458781385159,8,67.8,51
"virus_comp_2273_cycle_1_6",2.71121339506375,5.10750476498895,1.20480533026181,0.82088082125776,8,4.2,92.5
"edge_1468_83",6.53449981745164,8.27568596461328,2.17330361145748,0.777393797779073,8,88.6,95.4
"virus_comp_733_cycle_1_5",4.11739971024089,6.0438945944976,1.93265644606282,0.946359833930231,8,34.9,57.6
"edge_1515_25",5.33746894238454,6.94504760847307,1.98309470968769,0.927528178239818,8,74.5,68.9
"virus_comp_2337_cycle_1_2",5.10273998230319,6.4954882172539,2.25545574729863,0.933639679220845,8,69.8,65.5
"virus_comp_1073_cycle_1_9",2.80727065676653,5.24850052645274,1.6939565136748,0.95094025908425,8,5.6,54.9
"edge_1515_29",6.74244085766105,7.60095137770635,2.12584565339088,0.950164797938318,8,89.9,55.2
"virus_comp_17848_cycle_1_1",2.59572763948402,4.81818063220825,1.35796594757155,0.795274197434031,8,2.4,94.7
"virus_comp_17799_cycle_1_11",4.51058147231389,6.33899059748755,2.14600857430777,0.966860903581372,8,51.9,41.1
"virus_comp_389_cycle_1_2",5.42300995977387,6.37716251020302,2.2729487414319,0.891280425900192,8,76.4,83.6
"virus_comp_733_cycle_1_30",2.88757282216941,5.14793212332375,1.39151608186478,0.84203057086154,8,7,90.7
"virus_comp_18020_cycle_1_9",3.64117044535345,5.31191083657824,1.81328620460064,0.982865975698217,8,23.2,14.5
"virus_comp_73_cycle_1_7",2.6538245326743,4.42669326150995,1.73262424244616,0.915180984826189,8,3.3,75.3
"edge_4_17",3.45328864104719,5.73904136795134,1.70834448995986,0.939095011561471,8,18.8,63
"edge_1990_1",1.97839797447989,4.06946464936784,1.49004842678783,0.940174968310304,8,0.2,62.2
"virus_comp_4192_cycle_1_1",3.8340514241993,5.2974451390842,2.00463295387785,0.958314207367517,8,28.1,49.4
"virus_comp_2109_cycle_1_11",5.22624174500165,6.39523274980108,2.34294470428346,0.93931005037827,8,72.6,62.9
"edge_1468_44",4.04403057812011,6.27037180336768,1.91046254850981,0.931938983442981,8,33.1,66.8
"edge_1468_42",6.88384147866634,7.64712359332023,2.48264501392117,0.940580333869429,8,90.6,61.9
"virus_comp_219_cycle_1_6",4.10347226677673,6.00499789198904,1.93382858500086,0.964605439241096,8,34.5,43
"virus_comp_62_cycle_1_25",4.86137560998349,6.51906003955203,2.22052504024293,0.892334138672013,8,63.6,83.3
"virus_comp_2263_cycle_1_4",3.90430728070154,6.35081444348568,1.47532544010019,0.871732139369519,8,29.8,87
"virus_comp_62_cycle_1_13",3.62829174933668,5.30857901714067,1.98533227245023,0.942028965926095,8,22.8,60.7
"virus_comp_1611_cycle_1_14",2.85847884663443,4.6107091530491,1.70417236718583,0.956462953592725,8,6.5,50.9
"virus_comp_9827_cycle_1_1",7.10150753147498,8.01768588219341,2.31266171092775,0.905212536638267,8,91.6,79.6
"virus_comp_2650_cycle_1_1",6.93959607458557,7.38106172006044,2.22768003026741,0.932819714748907,8,90.8,66.2
"virus_comp_4360_cycle_1_5",3.74079063873211,5.61897426085021,1.63312798848863,0.732599459227979,8,25.8,96.8
"virus_comp_619_cycle_1_1",5.44814094295442,6.65866427631702,2.31701495417452,0.957253365758442,8,76.7,50.2
"virus_comp_5366_cycle_1_4",3.42301795184194,5.03562539904028,2.14931317515138,0.83904206948412,8,17.6,90.9
"edge_330_45",3.28770273741669,5.3838563543306,1.91643330135772,0.967479531916791,8,13.8,40.1
"virus_comp_4826_cycle_1_5",5.0884858949998,6.74127777099861,1.85023613899251,0.716350080542994,8,69.5,97
