"effect","component","term","estimate","std.error","statistic","p.value","gene"
"fixed","cond","SexMale",-89.422832085436,NA,NA,NA,"virus_comp_2106_cycle_1"
"fixed","cond","Age.at.Gluten.Introduction..months.",0.00879694895143346,NA,NA,NA,"virus_comp_2106_cycle_1"
"fixed","cond","HLA.CategoryHigh Risk",2.37494575020133,NA,NA,NA,"virus_comp_2106_cycle_1"
"fixed","cond","HLA.CategoryLow/No Risk",140.166498825804,NA,NA,NA,"virus_comp_2106_cycle_1"
"fixed","cond","feeding_first_yearFormula",-12.4503876489081,NA,NA,NA,"virus_comp_2106_cycle_1"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",-10.4065650944573,NA,NA,NA,"virus_comp_2106_cycle_1"
"fixed","cond","Delivery.ModeC-Section",-71.90305059125,NA,NA,NA,"virus_comp_2106_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-3.9906643595328,NA,NA,NA,"virus_comp_2106_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-22.2490985770357,NA,NA,NA,"virus_comp_2106_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-52.0233200165861,NA,NA,NA,"virus_comp_2106_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",9.51890545969733,NA,NA,NA,"virus_comp_2106_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",55.4453533881056,NA,NA,NA,"virus_comp_2106_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-30.3536779133809,NA,NA,NA,"virus_comp_2106_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",24.8763828634158,NA,NA,NA,"virus_comp_2106_cycle_1"
"fixed","cond","(Intercept)",-712.928760342968,NA,NA,NA,"virus_comp_2136_cycle_1"
"fixed","cond","Dx.StatusCELIAC",-362.471751410463,NA,NA,NA,"virus_comp_2136_cycle_1"
"fixed","cond","onset_timeline_combinedt0-6",131.605620921653,NA,NA,NA,"virus_comp_2136_cycle_1"
"fixed","cond","onset_timeline_combinedt0-12",127.516229256395,NA,NA,NA,"virus_comp_2136_cycle_1"
"fixed","cond","onset_timeline_combinedt0-18",147.608821527887,NA,NA,NA,"virus_comp_2136_cycle_1"
"fixed","cond","onset_timeline_combinedt0-24",89.3851594469315,NA,NA,NA,"virus_comp_2136_cycle_1"
"fixed","cond","onset_timeline_combinedt0-30",84.4047380610251,NA,NA,NA,"virus_comp_2136_cycle_1"
"fixed","cond","onset_timeline_combinedt0-36",129.629451411665,NA,NA,NA,"virus_comp_2136_cycle_1"
"fixed","cond","onset_timeline_combinedt0-over42",-131.784295321861,NA,NA,NA,"virus_comp_2136_cycle_1"
"fixed","cond","SexMale",-70.7807939935742,NA,NA,NA,"virus_comp_2136_cycle_1"
"fixed","cond","Age.at.Gluten.Introduction..months.",15.199652237271,NA,NA,NA,"virus_comp_2136_cycle_1"
"fixed","cond","HLA.CategoryHigh Risk",333.898395971317,NA,NA,NA,"virus_comp_2136_cycle_1"
"fixed","cond","HLA.CategoryLow/No Risk",-64.5785619416728,NA,NA,NA,"virus_comp_2136_cycle_1"
"fixed","cond","feeding_first_yearFormula",221.878423727319,NA,NA,NA,"virus_comp_2136_cycle_1"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",401.702470617456,NA,NA,NA,"virus_comp_2136_cycle_1"
"fixed","cond","Delivery.ModeC-Section",-126.104778240587,NA,NA,NA,"virus_comp_2136_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-24.5705130857085,NA,NA,NA,"virus_comp_2136_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-108.83989657494,NA,NA,NA,"virus_comp_2136_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-19.3033213343288,NA,NA,NA,"virus_comp_2136_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",155.281512066168,NA,NA,NA,"virus_comp_2136_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",166.965752959565,NA,NA,NA,"virus_comp_2136_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-77.8317344785058,NA,NA,NA,"virus_comp_2136_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-98.060350806627,NA,NA,NA,"virus_comp_2136_cycle_1"
"fixed","cond","(Intercept)",-14463.6054494601,NA,NA,NA,"virus_comp_2188_cycle_1"
"fixed","cond","Dx.StatusCELIAC",-9090.11971162079,NA,NA,NA,"virus_comp_2188_cycle_1"
"fixed","cond","onset_timeline_combinedt0-6",-1728.54362784099,NA,NA,NA,"virus_comp_2188_cycle_1"
"fixed","cond","onset_timeline_combinedt0-12",639.32491483807,NA,NA,NA,"virus_comp_2188_cycle_1"
"fixed","cond","onset_timeline_combinedt0-18",-1646.04076375809,NA,NA,NA,"virus_comp_2188_cycle_1"
"fixed","cond","onset_timeline_combinedt0-24",1686.53660615702,NA,NA,NA,"virus_comp_2188_cycle_1"
"fixed","cond","onset_timeline_combinedt0-30",1606.75254349346,NA,NA,NA,"virus_comp_2188_cycle_1"
"fixed","cond","onset_timeline_combinedt0-36",1599.1974946892,NA,NA,NA,"virus_comp_2188_cycle_1"
"fixed","cond","onset_timeline_combinedt0-over42",1644.18535245838,NA,NA,NA,"virus_comp_2188_cycle_1"
"fixed","cond","SexMale",-3004.27268952487,NA,NA,NA,"virus_comp_2188_cycle_1"
"fixed","cond","Age.at.Gluten.Introduction..months.",963.2823325732,NA,NA,NA,"virus_comp_2188_cycle_1"
"fixed","cond","HLA.CategoryHigh Risk",-2598.9647314615,NA,NA,NA,"virus_comp_2188_cycle_1"
"fixed","cond","HLA.CategoryLow/No Risk",-17082.1398596896,NA,NA,NA,"virus_comp_2188_cycle_1"
"fixed","cond","feeding_first_yearFormula",-3973.72150287201,NA,NA,NA,"virus_comp_2188_cycle_1"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",5010.61577711161,NA,NA,NA,"virus_comp_2188_cycle_1"
"fixed","cond","Delivery.ModeC-Section",-13859.1826845836,NA,NA,NA,"virus_comp_2188_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-792.786480105048,NA,NA,NA,"virus_comp_2188_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-780.656545951088,NA,NA,NA,"virus_comp_2188_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-395.369300256394,NA,NA,NA,"virus_comp_2188_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-766.250108709543,NA,NA,NA,"virus_comp_2188_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-484.739965197994,NA,NA,NA,"virus_comp_2188_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-784.348587583485,NA,NA,NA,"virus_comp_2188_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-1314.97108223115,NA,NA,NA,"virus_comp_2188_cycle_1"
"fixed","cond","(Intercept)",-77.2087164179522,NA,NA,NA,"virus_comp_2204_cycle_1"
"fixed","cond","Dx.StatusCELIAC",10.0151452762606,NA,NA,NA,"virus_comp_2204_cycle_1"
"fixed","cond","onset_timeline_combinedt0-6",-46.2812749451327,NA,NA,NA,"virus_comp_2204_cycle_1"
"fixed","cond","onset_timeline_combinedt0-12",-141.865113750278,NA,NA,NA,"virus_comp_2204_cycle_1"
"fixed","cond","onset_timeline_combinedt0-18",-59.0003664722334,NA,NA,NA,"virus_comp_2204_cycle_1"
"fixed","cond","onset_timeline_combinedt0-24",68.0829445686041,NA,NA,NA,"virus_comp_2204_cycle_1"
"fixed","cond","onset_timeline_combinedt0-30",68.4187738733728,NA,NA,NA,"virus_comp_2204_cycle_1"
"fixed","cond","onset_timeline_combinedt0-36",67.8694624348223,NA,NA,NA,"virus_comp_2204_cycle_1"
"fixed","cond","onset_timeline_combinedt0-over42",-57.2018088170516,NA,NA,NA,"virus_comp_2204_cycle_1"
"fixed","cond","SexMale",-180.001035459328,NA,NA,NA,"virus_comp_2204_cycle_1"
"fixed","cond","Age.at.Gluten.Introduction..months.",1.06514787584936,NA,NA,NA,"virus_comp_2204_cycle_1"
"fixed","cond","HLA.CategoryHigh Risk",0.347925743588966,NA,NA,NA,"virus_comp_2204_cycle_1"
"fixed","cond","HLA.CategoryLow/No Risk",46.2647892031493,NA,NA,NA,"virus_comp_2204_cycle_1"
"fixed","cond","feeding_first_yearFormula",-147.321244951588,NA,NA,NA,"virus_comp_2204_cycle_1"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",-353.973853565281,NA,NA,NA,"virus_comp_2204_cycle_1"
"fixed","cond","Delivery.ModeC-Section",223.429205953747,NA,NA,NA,"virus_comp_2204_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",8.88997741272285,NA,NA,NA,"virus_comp_2204_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",41.6219462327146,NA,NA,NA,"virus_comp_2204_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",13.9541873218827,NA,NA,NA,"virus_comp_2204_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-61.6143475311753,NA,NA,NA,"virus_comp_2204_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-29.6301171491578,NA,NA,NA,"virus_comp_2204_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-32.291985563173,NA,NA,NA,"virus_comp_2204_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",45.3092976951482,NA,NA,NA,"virus_comp_2204_cycle_1"
"fixed","cond","(Intercept)",-1936.81278931918,NA,NA,NA,"virus_comp_2216_cycle_1"
"fixed","cond","Dx.StatusCELIAC",-1314.92972054809,NA,NA,NA,"virus_comp_2216_cycle_1"
"fixed","cond","onset_timeline_combinedt0-6",-180.851315226667,NA,NA,NA,"virus_comp_2216_cycle_1"
"fixed","cond","onset_timeline_combinedt0-12",1009.45703197498,NA,NA,NA,"virus_comp_2216_cycle_1"
"fixed","cond","onset_timeline_combinedt0-18",1014.62733504426,NA,NA,NA,"virus_comp_2216_cycle_1"
"fixed","cond","onset_timeline_combinedt0-24",1049.7181747078,NA,NA,NA,"virus_comp_2216_cycle_1"
"fixed","cond","onset_timeline_combinedt0-30",1011.59545169004,NA,NA,NA,"virus_comp_2216_cycle_1"
"fixed","cond","onset_timeline_combinedt0-36",1009.60641576166,NA,NA,NA,"virus_comp_2216_cycle_1"
"fixed","cond","onset_timeline_combinedt0-over42",1028.15124108022,NA,NA,NA,"virus_comp_2216_cycle_1"
"fixed","cond","SexMale",-768.404703655277,NA,NA,NA,"virus_comp_2216_cycle_1"
"fixed","cond","Age.at.Gluten.Introduction..months.",80.8850132421013,NA,NA,NA,"virus_comp_2216_cycle_1"
"fixed","cond","HLA.CategoryHigh Risk",300.08090581758,NA,NA,NA,"virus_comp_2216_cycle_1"
"fixed","cond","HLA.CategoryLow/No Risk",294.81292022161,NA,NA,NA,"virus_comp_2216_cycle_1"
"fixed","cond","feeding_first_yearFormula",-943.147816572368,NA,NA,NA,"virus_comp_2216_cycle_1"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",-1386.09363847259,NA,NA,NA,"virus_comp_2216_cycle_1"
"fixed","cond","Delivery.ModeC-Section",746.760017806641,NA,NA,NA,"virus_comp_2216_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-66.7583241684324,NA,NA,NA,"virus_comp_2216_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-77.8477589298592,NA,NA,NA,"virus_comp_2216_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-66.9492154692566,NA,NA,NA,"virus_comp_2216_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-554.996617848474,NA,NA,NA,"virus_comp_2216_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-127.299213422129,NA,NA,NA,"virus_comp_2216_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-105.053638191078,NA,NA,NA,"virus_comp_2216_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-123.639334710859,NA,NA,NA,"virus_comp_2216_cycle_1"
"fixed","cond","(Intercept)",-39.0061213890141,NA,NA,NA,"virus_comp_2239_cycle_1"
"fixed","cond","Dx.StatusCELIAC",21.6884849803565,NA,NA,NA,"virus_comp_2239_cycle_1"
"fixed","cond","onset_timeline_combinedt0-6",-17.2055392926408,NA,NA,NA,"virus_comp_2239_cycle_1"
"fixed","cond","onset_timeline_combinedt0-12",-1.63525396384169,NA,NA,NA,"virus_comp_2239_cycle_1"
"fixed","cond","onset_timeline_combinedt0-18",-2.98823124281279,NA,NA,NA,"virus_comp_2239_cycle_1"
"fixed","cond","onset_timeline_combinedt0-24",-0.258236089247847,NA,NA,NA,"virus_comp_2239_cycle_1"
"fixed","cond","onset_timeline_combinedt0-30",-0.705244878865264,NA,NA,NA,"virus_comp_2239_cycle_1"
"fixed","cond","onset_timeline_combinedt0-36",-4.78120411786761,NA,NA,NA,"virus_comp_2239_cycle_1"
"fixed","cond","onset_timeline_combinedt0-over42",-8.75160029129147,NA,NA,NA,"virus_comp_2239_cycle_1"
"fixed","cond","SexMale",-31.3946916189681,NA,NA,NA,"virus_comp_2239_cycle_1"
"fixed","cond","Age.at.Gluten.Introduction..months.",-0.481002605596841,NA,NA,NA,"virus_comp_2239_cycle_1"
"fixed","cond","HLA.CategoryHigh Risk",0.0198206036253191,NA,NA,NA,"virus_comp_2239_cycle_1"
"fixed","cond","HLA.CategoryLow/No Risk",27.9885199839269,NA,NA,NA,"virus_comp_2239_cycle_1"
"fixed","cond","feeding_first_yearFormula",-19.3160483832988,NA,NA,NA,"virus_comp_2239_cycle_1"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",-16.4735391216877,NA,NA,NA,"virus_comp_2239_cycle_1"
"fixed","cond","Delivery.ModeC-Section",-29.6170998866747,NA,NA,NA,"virus_comp_2239_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-16.8394725160801,NA,NA,NA,"virus_comp_2239_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",6.78049225429422,NA,NA,NA,"virus_comp_2239_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-1.96788142533762,NA,NA,NA,"virus_comp_2239_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",0.258219631570631,NA,NA,NA,"virus_comp_2239_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",0.705694251585558,NA,NA,NA,"virus_comp_2239_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",15.7319050417094,NA,NA,NA,"virus_comp_2239_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",16.7462862559552,NA,NA,NA,"virus_comp_2239_cycle_1"
"fixed","cond","(Intercept)",-108.092875928895,NA,NA,NA,"virus_comp_2265_cycle_1"
"fixed","cond","Dx.StatusCELIAC",56.1416560425004,NA,NA,NA,"virus_comp_2265_cycle_1"
"fixed","cond","onset_timeline_combinedt0-6",-7.66056646221217,NA,NA,NA,"virus_comp_2265_cycle_1"
"fixed","cond","onset_timeline_combinedt0-12",69.8327822285135,NA,NA,NA,"virus_comp_2265_cycle_1"
"fixed","cond","onset_timeline_combinedt0-18",-1.59598130163198,NA,NA,NA,"virus_comp_2265_cycle_1"
"fixed","cond","onset_timeline_combinedt0-24",64.8753019670237,NA,NA,NA,"virus_comp_2265_cycle_1"
"fixed","cond","onset_timeline_combinedt0-30",20.0832918556716,NA,NA,NA,"virus_comp_2265_cycle_1"
"fixed","cond","onset_timeline_combinedt0-36",-38.2068710882268,NA,NA,NA,"virus_comp_2265_cycle_1"
"fixed","cond","onset_timeline_combinedt0-over42",-35.8143169792557,NA,NA,NA,"virus_comp_2265_cycle_1"
"fixed","cond","SexMale",-80.9715422442404,NA,NA,NA,"virus_comp_2265_cycle_1"
"fixed","cond","Age.at.Gluten.Introduction..months.",-0.181162359555081,NA,NA,NA,"virus_comp_2265_cycle_1"
"fixed","cond","HLA.CategoryHigh Risk",-47.6560458570561,NA,NA,NA,"virus_comp_2265_cycle_1"
"fixed","cond","HLA.CategoryLow/No Risk",73.8895181243606,NA,NA,NA,"virus_comp_2265_cycle_1"
"fixed","cond","feeding_first_yearFormula",19.7767109691875,NA,NA,NA,"virus_comp_2265_cycle_1"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",-70.8567564945659,NA,NA,NA,"virus_comp_2265_cycle_1"
"fixed","cond","Delivery.ModeC-Section",-10.1614005485993,NA,NA,NA,"virus_comp_2265_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-10.2930417970733,NA,NA,NA,"virus_comp_2265_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-18.5899051146451,NA,NA,NA,"virus_comp_2265_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-7.13197809235702,NA,NA,NA,"virus_comp_2265_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-60.7521817681442,NA,NA,NA,"virus_comp_2265_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",31.3964061804013,NA,NA,NA,"virus_comp_2265_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",89.6459116963871,NA,NA,NA,"virus_comp_2265_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",86.0544124053639,NA,NA,NA,"virus_comp_2265_cycle_1"
"fixed","cond","(Intercept)",-55.1231394468062,NA,NA,NA,"virus_comp_2273_cycle_1"
"fixed","cond","Dx.StatusCELIAC",4.44622267994861,NA,NA,NA,"virus_comp_2273_cycle_1"
"fixed","cond","onset_timeline_combinedt0-6",18.9391161149992,NA,NA,NA,"virus_comp_2273_cycle_1"
"fixed","cond","onset_timeline_combinedt0-12",46.5840928251166,NA,NA,NA,"virus_comp_2273_cycle_1"
"fixed","cond","onset_timeline_combinedt0-18",-21.5174002177141,NA,NA,NA,"virus_comp_2273_cycle_1"
"fixed","cond","onset_timeline_combinedt0-24",47.0526540646194,NA,NA,NA,"virus_comp_2273_cycle_1"
"fixed","cond","onset_timeline_combinedt0-30",46.6637699229722,NA,NA,NA,"virus_comp_2273_cycle_1"
"fixed","cond","onset_timeline_combinedt0-36",-18.3820379688373,NA,NA,NA,"virus_comp_2273_cycle_1"
"fixed","cond","onset_timeline_combinedt0-over42",-30.2255113435395,NA,NA,NA,"virus_comp_2273_cycle_1"
"fixed","cond","SexMale",-25.4537773986005,NA,NA,NA,"virus_comp_2273_cycle_1"
"fixed","cond","Age.at.Gluten.Introduction..months.",-0.250150293049511,NA,NA,NA,"virus_comp_2273_cycle_1"
"fixed","cond","HLA.CategoryHigh Risk",-22.261254757778,NA,NA,NA,"virus_comp_2273_cycle_1"
"fixed","cond","HLA.CategoryLow/No Risk",4.00259150611348,NA,NA,NA,"virus_comp_2273_cycle_1"
"fixed","cond","feeding_first_yearFormula",-22.4922054552568,NA,NA,NA,"virus_comp_2273_cycle_1"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",0.971053908160793,NA,NA,NA,"virus_comp_2273_cycle_1"
"fixed","cond","Delivery.ModeC-Section",-26.5155632479644,NA,NA,NA,"virus_comp_2273_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",23.1142230391394,NA,NA,NA,"virus_comp_2273_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-6.10361099087786,NA,NA,NA,"virus_comp_2273_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-23.6797326624514,NA,NA,NA,"virus_comp_2273_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-25.8755752524584,NA,NA,NA,"virus_comp_2273_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-24.5219271403122,NA,NA,NA,"virus_comp_2273_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",1.45156133571176,NA,NA,NA,"virus_comp_2273_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",74.023484671325,NA,NA,NA,"virus_comp_2273_cycle_1"
"fixed","cond","(Intercept)",-177.344083210748,NA,NA,NA,"virus_comp_2298_cycle_1"
"fixed","cond","Dx.StatusCELIAC",56.5749538277904,NA,NA,NA,"virus_comp_2298_cycle_1"
"fixed","cond","onset_timeline_combinedt0-6",-31.7774092075516,NA,NA,NA,"virus_comp_2298_cycle_1"
"fixed","cond","onset_timeline_combinedt0-12",-5.17607055494486,NA,NA,NA,"virus_comp_2298_cycle_1"
"fixed","cond","onset_timeline_combinedt0-18",-43.4628363878908,NA,NA,NA,"virus_comp_2298_cycle_1"
"fixed","cond","onset_timeline_combinedt0-24",-2.61546489555152,NA,NA,NA,"virus_comp_2298_cycle_1"
"fixed","cond","onset_timeline_combinedt0-30",1.80428897063667,NA,NA,NA,"virus_comp_2298_cycle_1"
"fixed","cond","onset_timeline_combinedt0-36",10.0303591065156,NA,NA,NA,"virus_comp_2298_cycle_1"
"fixed","cond","onset_timeline_combinedt0-over42",-0.365983002382291,NA,NA,NA,"virus_comp_2298_cycle_1"
"fixed","cond","SexMale",148.369150489552,NA,NA,NA,"virus_comp_2298_cycle_1"
"fixed","cond","Age.at.Gluten.Introduction..months.",-44.7594077222348,NA,NA,NA,"virus_comp_2298_cycle_1"
"fixed","cond","HLA.CategoryHigh Risk",237.647470202962,NA,NA,NA,"virus_comp_2298_cycle_1"
"fixed","cond","HLA.CategoryLow/No Risk",-32.7397793325938,NA,NA,NA,"virus_comp_2298_cycle_1"
"fixed","cond","feeding_first_yearFormula",-54.6208525596969,NA,NA,NA,"virus_comp_2298_cycle_1"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",118.227854219172,NA,NA,NA,"virus_comp_2298_cycle_1"
"fixed","cond","Delivery.ModeC-Section",16.2303484493099,NA,NA,NA,"virus_comp_2298_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-25.0600791279422,NA,NA,NA,"virus_comp_2298_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",45.9159098861898,NA,NA,NA,"virus_comp_2298_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-19.0495266986916,NA,NA,NA,"virus_comp_2298_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",15.46822108829,NA,NA,NA,"virus_comp_2298_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",39.3239682343258,NA,NA,NA,"virus_comp_2298_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",38.3687309343987,NA,NA,NA,"virus_comp_2298_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",14.3992055497633,NA,NA,NA,"virus_comp_2298_cycle_1"
"fixed","cond","(Intercept)",-309.796152863165,NA,NA,NA,"virus_comp_230_cycle_1"
"fixed","cond","Dx.StatusCELIAC",-207.572253894662,NA,NA,NA,"virus_comp_230_cycle_1"
"fixed","cond","onset_timeline_combinedt0-6",154.104665405725,NA,NA,NA,"virus_comp_230_cycle_1"
"fixed","cond","onset_timeline_combinedt0-12",-450.620884672337,NA,NA,NA,"virus_comp_230_cycle_1"
"fixed","cond","onset_timeline_combinedt0-18",-113.727066708721,NA,NA,NA,"virus_comp_230_cycle_1"
"fixed","cond","onset_timeline_combinedt0-24",-55.6650514554422,NA,NA,NA,"virus_comp_230_cycle_1"
"fixed","cond","onset_timeline_combinedt0-30",-82.8578023824825,NA,NA,NA,"virus_comp_230_cycle_1"
"fixed","cond","onset_timeline_combinedt0-36",141.763705309879,NA,NA,NA,"virus_comp_230_cycle_1"
"fixed","cond","onset_timeline_combinedt0-over42",143.444077722512,NA,NA,NA,"virus_comp_230_cycle_1"
"fixed","cond","SexMale",-186.045483524556,NA,NA,NA,"virus_comp_230_cycle_1"
"fixed","cond","Age.at.Gluten.Introduction..months.",20.961356579529,NA,NA,NA,"virus_comp_230_cycle_1"
"fixed","cond","HLA.CategoryHigh Risk",-643.990885729011,NA,NA,NA,"virus_comp_230_cycle_1"
"fixed","cond","HLA.CategoryLow/No Risk",-136.357231908296,NA,NA,NA,"virus_comp_230_cycle_1"
"fixed","cond","feeding_first_yearFormula",203.535621748111,NA,NA,NA,"virus_comp_230_cycle_1"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",-447.535810970884,NA,NA,NA,"virus_comp_230_cycle_1"
"fixed","cond","Delivery.ModeC-Section",-108.41791216478,NA,NA,NA,"virus_comp_230_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-120.951134433138,NA,NA,NA,"virus_comp_230_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",41.2051145416102,NA,NA,NA,"virus_comp_230_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",12.4024060512333,NA,NA,NA,"virus_comp_230_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",32.236334084133,NA,NA,NA,"virus_comp_230_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",26.5197748011538,NA,NA,NA,"virus_comp_230_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-24.6414355798586,NA,NA,NA,"virus_comp_230_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-200.167742142289,NA,NA,NA,"virus_comp_230_cycle_1"
"fixed","cond","(Intercept)",-159.2698281053,NA,NA,NA,"virus_comp_2310_cycle_1"
"fixed","cond","Dx.StatusCELIAC",50.3021789455106,NA,NA,NA,"virus_comp_2310_cycle_1"
"fixed","cond","onset_timeline_combinedt0-6",-29.9581121402023,NA,NA,NA,"virus_comp_2310_cycle_1"
"fixed","cond","onset_timeline_combinedt0-12",-19.1271714222587,NA,NA,NA,"virus_comp_2310_cycle_1"
"fixed","cond","onset_timeline_combinedt0-18",-25.1390215786572,NA,NA,NA,"virus_comp_2310_cycle_1"
"fixed","cond","onset_timeline_combinedt0-24",2.8605215263685,NA,NA,NA,"virus_comp_2310_cycle_1"
"fixed","cond","onset_timeline_combinedt0-30",-18.309543685836,NA,NA,NA,"virus_comp_2310_cycle_1"
"fixed","cond","onset_timeline_combinedt0-36",-16.6928739112249,NA,NA,NA,"virus_comp_2310_cycle_1"
"fixed","cond","onset_timeline_combinedt0-over42",-43.3291632281377,NA,NA,NA,"virus_comp_2310_cycle_1"
"fixed","cond","SexMale",-150.181882681194,NA,NA,NA,"virus_comp_2310_cycle_1"
